,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
nobody EDG,,3 Round 7 jawgemo leaf Round 27 trent valyn Round 32 trent valyn,,,,,,,,,28,1,2
ZmjjKK EDG,,8 Round 2 trent JonahP Round 3 leaf jawgemo Round 4 leaf jawgemo Round 5 leaf JonahP Round 14 JonahP jawgemo Round 16 JonahP valyn Round 19 jawgemo trent Round 24 jawgemo valyn,1 Round 21 jawgemo trent valyn,,,,,,,,42,1,0
Smoggy EDG,,6 Round 13 valyn JonahP Round 19 leaf JonahP Round 22 JonahP leaf Round 26 jawgemo JonahP Round 27 jawgemo JonahP Round 31 jawgemo leaf,1 Round 1 valyn JonahP jawgemo,,,,,1 Round 1 jawgemo valyn JonahP,,,41,1,1
S1Mon EDG,,3 Round 5 jawgemo trent Round 29 trent JonahP Round 33 jawgemo valyn,1 Round 18 trent JonahP valyn,,,1 Round 18 valyn,,,,,27,8,1
CHICHOO EDG,,7 Round 2 leaf valyn Round 13 jawgemo leaf Round 14 trent leaf Round 24 trent leaf Round 26 valyn leaf Round 30 valyn jawgemo Round 32 jawgemo JonahP,1 Round 34 leaf trent JonahP,2 Round 6 leaf valyn jawgemo trent Round 8 jawgemo JonahP leaf trent,,,,,1 Round 8 jawgemo trent JonahP leaf,,55,2,0
valyn G2,,5 Round 11 ZmjjKK CHICHOO Round 20 S1Mon CHICHOO Round 22 CHICHOO ZmjjKK Round 25 ZmjjKK nobody Round 34 nobody CHICHOO,1 Round 18 nobody Smoggy CHICHOO,,,,,,,,54,3,0
jawgemo G2,,4 Round 1 ZmjjKK CHICHOO Round 20 nobody Smoggy Round 27 S1Mon ZmjjKK Round 33 nobody Smoggy,2 Round 7 CHICHOO ZmjjKK S1Mon Round 28 Smoggy S1Mon ZmjjKK,,,,,,,,47,1,1
JonahP G2,,3 Round 25 CHICHOO Smoggy Round 30 ZmjjKK CHICHOO Round 34 ZmjjKK S1Mon,1 Round 12 S1Mon Smoggy ZmjjKK,,,,1 Round 12 Smoggy ZmjjKK,,,,27,3,1
leaf G2,,4 Round 3 S1Mon nobody Round 11 S1Mon Smoggy Round 12 CHICHOO nobody Round 13 nobody Smoggy,,1 Round 15 CHICHOO nobody Smoggy S1Mon,,,1 Round 31 Smoggy ZmjjKK,,,,40,1,2
trent G2,,4 Round 9 CHICHOO Smoggy Round 10 Smoggy ZmjjKK Round 16 CHICHOO ZmjjKK Round 23 nobody Smoggy,3 Round 17 CHICHOO ZmjjKK S1Mon Round 22 Smoggy S1Mon nobody Round 30 nobody S1Mon Smoggy,,,,,1 Round 16 Smoggy ZmjjKK nobody,,,51,4,1
