,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
nobody EDG,,1 Round 11 jawgemo leaf,1 Round 7 jawgemo trent leaf,1 Round 2 jawgemo valyn trent JonahP,,1 Round 11 leaf,,,,,93,0,1
ZmjjKK EDG,,2 Round 4 trent JonahP Round 8 jawgemo trent,1 Round 6 JonahP jawgemo trent,1 Round 3 jawgemo valyn leaf trent,,,,,,,64,0,0
Smoggy EDG,,2 Round 5 jawgemo valyn Round 10 trent valyn,,,,1 Round 12 valyn,,,,,55,2,1
S1Mon EDG,,3 Round 1 valyn trent Round 4 jawgemo valyn Round 10 leaf JonahP,,,,,1 Round 1 valyn trent,,,,59,1,1
CHICHOO EDG,,4 Round 1 leaf JonahP Round 13 valyn jawgemo Round 14 jawgemo JonahP Round 17 valyn trent,1 Round 9 leaf trent valyn,,,1 Round 17 trent,,,,,74,0,2
valyn G2,,1 Round 12 CHICHOO S1Mon,,1 Round 7 S1Mon CHICHOO nobody Smoggy,,,,,,,52,4,1
jawgemo G2,,2 Round 11 ZmjjKK S1Mon Round 16 nobody S1Mon,,,,,,,,,31,0,0
JonahP G2,,2 Round 3 Smoggy ZmjjKK Round 15 S1Mon nobody,,,,,,,,,36,0,0
leaf G2,,,,,,,,,,,28,0,0
trent G2,,2 Round 15 CHICHOO ZmjjKK Round 17 S1Mon nobody,2 Round 14 nobody Smoggy CHICHOO Round 16 ZmjjKK Smoggy CHICHOO,,,1 Round 14 CHICHOO,,,,,75,2,0
