,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
nobody EDG,,3 Round 1 jawgemo valyn Round 2 jawgemo JonahP Round 19 leaf JonahP,2 Round 9 jawgemo leaf JonahP Round 21 jawgemo trent leaf,,,,,,,,52,3,0
ZmjjKK EDG,,2 Round 2 valyn leaf Round 4 valyn trent,1 Round 10 trent leaf jawgemo,,,,,,,,55,1,0
Smoggy EDG,,4 Round 1 leaf trent Round 5 leaf trent Round 10 valyn JonahP Round 11 jawgemo leaf,2 Round 8 JonahP jawgemo trent Round 13 jawgemo JonahP leaf,,,,,1 Round 18 jawgemo valyn trent,,,60,2,1
S1Mon EDG,,4 Round 4 jawgemo leaf Round 5 valyn JonahP Round 11 JonahP valyn Round 19 jawgemo valyn,,,,,,,,,53,1,0
CHICHOO EDG,,,1 Round 20 trent valyn jawgemo,,,,,,,,62,0,0
valyn G2,,,,,,,,,,,29,3,0
jawgemo G2,,3 Round 7 CHICHOO nobody Round 8 ZmjjKK S1Mon Round 12 Smoggy S1Mon,3 Round 6 S1Mon ZmjjKK nobody Round 14 Smoggy S1Mon ZmjjKK Round 15 S1Mon Smoggy CHICHOO,,,,,,,,49,2,1
JonahP G2,,3 Round 3 CHICHOO S1Mon Round 20 S1Mon Smoggy Round 21 S1Mon CHICHOO,1 Round 7 Smoggy S1Mon ZmjjKK,1 Round 17 S1Mon CHICHOO Smoggy nobody,,,,,,,67,0,0
leaf G2,,1 Round 16 nobody CHICHOO,,,,,,,,,51,0,0
trent G2,,1 Round 16 S1Mon ZmjjKK,1 Round 18 CHICHOO nobody Smoggy,,,1 Round 17 ZmjjKK,,,,,43,0,1
