,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
nobody EDG,,1 Round 23 qRaxs MrFaliN,,,,,,,,,28,2,1
ZmjjKK EDG,,5 Round 4 yetujey AtaKaptan Round 9 AtaKaptan MrFaliN Round 18 yetujey AtaKaptan Round 21 AtaKaptan MrFaliN Round 22 yetujey MrFaliN,1 Round 2 cNed MrFaliN qRaxs,,,,1 Round 4 yetujey AtaKaptan,,,,49,3,0
Smoggy EDG,,5 Round 7 AtaKaptan MrFaliN Round 8 MrFaliN cNed Round 10 yetujey qRaxs Round 12 qRaxs yetujey Round 18 qRaxs MrFaliN,2 Round 4 cNed MrFaliN qRaxs Round 22 cNed qRaxs AtaKaptan,,,1 Round 22 AtaKaptan,,,,,88,2,1
S1Mon EDG,,1 Round 1 MrFaliN cNed,,,,,,,,,32,1,1
CHICHOO EDG,,2 Round 9 yetujey qRaxs Round 17 AtaKaptan MrFaliN,2 Round 6 cNed AtaKaptan MrFaliN Round 20 yetujey cNed AtaKaptan,,,,,,,,71,1,0
cNed FUT,,3 Round 6 S1Mon ZmjjKK Round 7 S1Mon Smoggy Round 13 ZmjjKK nobody,1 Round 19 nobody ZmjjKK S1Mon,,,,,,,,55,0,0
qRaxs FUT,,2 Round 19 CHICHOO Smoggy Round 20 S1Mon CHICHOO,,,,1 Round 20 CHICHOO,,1 Round 6 CHICHOO nobody Smoggy,,,46,1,0
AtaKaptan FUT,,2 Round 13 Smoggy S1Mon Round 22 ZmjjKK S1Mon,1 Round 14 nobody CHICHOO Smoggy,,,,,,,,33,1,0
MrFaliN FUT,,2 Round 5 ZmjjKK CHICHOO Round 7 nobody CHICHOO,,,,,,,,,38,6,1
yetujey FUT,,2 Round 16 ZmjjKK nobody Round 17 ZmjjKK CHICHOO,2 Round 3 CHICHOO nobody S1Mon Round 4 CHICHOO S1Mon Smoggy,,,,,,,,51,1,0
