,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
paTiTek TL,,4 Round 3 Ruxic Shao Round 4 alexiiik Ruxic Round 11 Ruxic ANGE1 Round 14 alexiiik Shao,1 Round 17 alexiiik ANGE1 Ruxic,,,1 Round 17 Ruxic,,,,,66,5,1
nAts TL,,4 Round 4 ANGE1 hiro Round 9 alexiiik Shao Round 12 hiro ANGE1 Round 13 alexiiik Shao,,,,,,,,,65,0,0
trexx TL,,1 Round 6 Ruxic alexiiik,1 Round 18 alexiiik Shao hiro,,,,,,,,49,1,0
keiko TL,,2 Round 9 hiro ANGE1 Round 20 Shao alexiiik,1 Round 8 Shao alexiiik hiro,,,,,,,,55,0,0
kamo TL,,1 Round 16 ANGE1 hiro,2 Round 10 ANGE1 hiro Ruxic Round 20 ANGE1 Ruxic hiro,,1 Round 7 ANGE1 Shao hiro alexiiik Ruxic,,,,,,64,0,0
ANGE1 NAVI,,2 Round 5 keiko nAts Round 14 keiko kamo,,,,,,,,,28,3,0
Shao NAVI,,4 Round 2 keiko trexx Round 4 trexx nAts Round 18 kamo paTiTek Round 19 kamo nAts,,,,,1 Round 4 trexx nAts,,,,61,1,0
Ruxic NAVI,,1 Round 7 keiko trexx,1 Round 17 kamo keiko trexx,,,,,,,,53,1,0
alexiiik NAVI,,2 Round 14 nAts trexx Round 16 keiko paTiTek,1 Round 2 nAts kamo paTiTek,,,,,,,,46,0,0
hiro NAVI,,2 Round 1 paTiTek keiko Round 19 trexx keiko,,1 Round 15 trexx paTiTek nAts kamo,,,,,,,52,0,1
