Player,Team,Map,Side,Agents,R2.0,ACS,K,D,A,K/D,KAST,ADR,HS%,FK,FD,FK/FD
UdoTan,GE,Map_2_2Split,All,Raze,1.46,308,21,16,3,+5,65%,185,22%,1,3,-2
Kr1stal,GE,Map_2_2Split,All,Fade,1.40,227,17,11,4,+6,70%,156,27%,0,4,-4
Papi,GE,Map_2_2Split,All,Astra,1.30,198,16,12,5,+4,70%,122,37%,3,0,+3
Deryeon,GE,Map_2_2Split,All,Cypher,0.78,133,9,13,5,-4,65%,94,26%,0,4,-4
kellyS,GE,Map_2_2Split,All,Deadlock,0.73,181,12,17,6,-5,60%,112,25%,3,2,+1
JessieVash,TS,Map_2_2Split,All,Cypher,1.04,227,16,15,4,+1,65%,161,33%,1,1,0
Wild0reoo,TS,Map_2_2Split,All,Skye,0.97,225,17,15,3,+2,70%,147,43%,2,0,+2
Jremy,TS,Map_2_2Split,All,Raze,0.93,264,18,16,1,+2,60%,162,23%,7,1,+6
invy,TS,Map_2_2Split,All,Deadlock,0.61,157,11,15,6,-4,75%,101,17%,1,1,0
2GE,TS,Map_2_2Split,All,Astra,0.55,100,7,14,5,-7,55%,65,17%,2,4,-2
UdoTan,GE,Map_2_2Split,Attack,Raze,0.88,174,7,9,1,-2,67%,119,41%,1,2,-1
Kr1stal,GE,Map_2_2Split,Attack,Fade,1.73,288,13,6,3,+7,83%,205,27%,0,2,-2
Papi,GE,Map_2_2Split,Attack,Astra,1.39,188,9,6,3,+3,75%,109,31%,3,0,+3
Deryeon,GE,Map_2_2Split,Attack,Cypher,0.65,100,4,7,2,-3,58%,73,18%,0,2,-2
kellyS,GE,Map_2_2Split,Attack,Deadlock,1.09,238,10,10,4,0,67%,149,36%,2,0,+2
JessieVash,TS,Map_2_2Split,Attack,Cypher,1.84,361,11,5,2,+6,88%,262,48%,1,0,+1
Wild0reoo,TS,Map_2_2Split,Attack,Skye,0.44,143,4,7,2,-3,50%,105,31%,1,0,+1
Jremy,TS,Map_2_2Split,Attack,Raze,1.11,306,9,7,0,+2,75%,181,26%,4,0,+4
invy,TS,Map_2_2Split,Attack,Deadlock,0.15,83,2,7,3,-5,63%,60,0%,0,0,0
2GE,TS,Map_2_2Split,Attack,Astra,0.85,175,5,6,3,-1,50%,113,12%,1,1,0
UdoTan,GE,Map_2_2Split,Defend,Raze,2.33,509,14,7,2,+7,63%,286,15%,0,1,-1
Kr1stal,GE,Map_2_2Split,Defend,Fade,0.91,136,4,5,1,-1,50%,84,26%,0,2,-2
Papi,GE,Map_2_2Split,Defend,Astra,1.16,214,7,6,2,+1,63%,143,47%,0,0,0
Deryeon,GE,Map_2_2Split,Defend,Cypher,0.96,183,5,6,3,-1,75%,124,31%,0,2,-2
kellyS,GE,Map_2_2Split,Defend,Deadlock,0.20,97,2,7,2,-5,50%,58,11%,1,2,-1
JessieVash,TS,Map_2_2Split,Defend,Cypher,0.51,138,5,10,2,-5,50%,94,21%,0,1,-1
Wild0reoo,TS,Map_2_2Split,Defend,Skye,1.32,280,13,8,1,+5,83%,174,50%,1,0,+1
Jremy,TS,Map_2_2Split,Defend,Raze,0.80,236,9,9,1,0,50%,149,20%,3,1,+2
invy,TS,Map_2_2Split,Defend,Deadlock,0.93,207,9,8,3,+1,83%,128,29%,1,1,0
2GE,TS,Map_2_2Split,Defend,Astra,0.35,52,2,8,2,-6,58%,34,33%,1,3,-2
