Player,Team,Map,Side,Agents,R2.0,ACS,K,D,A,K/D,KAST,ADR,HS%,FK,FD,FK/FD
Papi,GE,Map_1_1Abyss,All,Omen,0.93,185,10,11,4,-1,63%,130,45%,1,0,+1
Deryeon,GE,Map_1_1Abyss,All,Astra,0.85,132,8,12,6,-4,63%,79,14%,0,2,-2
Kr1stal,GE,Map_1_1Abyss,All,Sova,0.80,201,9,14,6,-5,75%,145,26%,3,1,+2
kellyS,GE,Map_1_1Abyss,All,Kayo,0.66,168,8,16,10,-8,63%,114,23%,0,1,-1
UdoTan,GE,Map_1_1Abyss,All,Jett,0.49,157,9,15,1,-6,56%,92,45%,3,5,-2
Jremy,TS,Map_1_1Abyss,All,Jett,1.69,364,21,10,3,+11,81%,229,31%,4,3,+1
2GE,TS,Map_1_1Abyss,All,Omen,1.46,271,16,10,9,+6,100%,156,12%,3,0,+3
invy,TS,Map_1_1Abyss,All,Kayo,1.27,218,14,9,8,+5,94%,132,48%,1,1,0
JessieVash,TS,Map_1_1Abyss,All,Sova,1.18,159,11,7,8,+4,88%,117,50%,0,1,-1
Wild0reoo,TS,Map_1_1Abyss,All,Cypher,0.85,134,6,8,5,-2,75%,96,25%,1,2,-1
Papi,GE,Map_1_1Abyss,Attack,Omen,0.24,100,1,4,1,-3,50%,72,60%,0,0,0
Deryeon,GE,Map_1_1Abyss,Attack,Astra,1.35,195,3,3,1,0,50%,102,7%,0,0,0
Kr1stal,GE,Map_1_1Abyss,Attack,Sova,0.39,102,1,4,2,-3,50%,73,50%,0,0,0
kellyS,GE,Map_1_1Abyss,Attack,Kayo,0.18,111,1,4,1,-3,25%,80,13%,0,1,-1
UdoTan,GE,Map_1_1Abyss,Attack,Jett,0.01,5,0,4,0,-4,25%,5,0%,0,3,-3
Jremy,TS,Map_1_1Abyss,Attack,Jett,1.55,348,14,9,3,+5,75%,230,32%,4,3,+1
2GE,TS,Map_1_1Abyss,Attack,Omen,1.40,261,12,7,6,+5,100%,147,11%,1,0,+1
invy,TS,Map_1_1Abyss,Attack,Kayo,1.23,223,11,8,7,+3,92%,138,53%,0,1,-1
JessieVash,TS,Map_1_1Abyss,Attack,Sova,0.92,138,7,7,5,0,83%,97,58%,0,1,-1
Wild0reoo,TS,Map_1_1Abyss,Attack,Cypher,0.80,153,5,7,5,-2,67%,113,24%,0,2,-2
Papi,GE,Map_1_1Abyss,Defend,Omen,1.16,214,9,7,3,+2,67%,149,42%,1,0,+1
Deryeon,GE,Map_1_1Abyss,Defend,Astra,0.68,111,5,9,5,-4,67%,72,21%,0,2,-2
Kr1stal,GE,Map_1_1Abyss,Defend,Sova,0.94,235,8,10,4,-2,83%,169,23%,3,1,+2
kellyS,GE,Map_1_1Abyss,Defend,Kayo,0.81,188,7,12,9,-5,75%,126,27%,0,0,0
UdoTan,GE,Map_1_1Abyss,Defend,Jett,0.79,208,9,11,1,-2,67%,120,47%,3,2,+1
Jremy,TS,Map_1_1Abyss,Defend,Jett,2.09,415,7,1,0,+6,100%,228,29%,0,0,0
2GE,TS,Map_1_1Abyss,Defend,Omen,1.65,304,4,3,3,+1,100%,180,13%,2,0,+2
invy,TS,Map_1_1Abyss,Defend,Kayo,1.39,208,3,1,1,+2,100%,113,33%,1,0,+1
JessieVash,TS,Map_1_1Abyss,Defend,Sova,1.96,222,4,0,3,+4,100%,179,38%,0,0,0
Wild0reoo,TS,Map_1_1Abyss,Defend,Cypher,0.98,78,1,1,0,0,100%,46,33%,1,0,+1
