Map,Round Number,Score,Winning Team,Winning Side,Win Method
1Pearl,1,"""1-0""",NS,Defenders,Defuse
1Pearl,2,"""2-0""",NS,Defenders,Elimination
1Pearl,3,"""2-1""",BME,Attackers,Elimination
1Pearl,4,"""3-1""",NS,Defenders,Time Expired
1Pearl,5,"""4-1""",NS,Defenders,Elimination
1Pearl,6,"""5-1""",NS,Defenders,Defuse
1Pearl,7,"""6-1""",NS,Defenders,Elimination
1Pearl,8,"""7-1""",NS,Defenders,Elimination
1Pearl,9,"""8-1""",NS,Defenders,Defuse
1Pearl,10,"""9-1""",NS,Defenders,Elimination
1Pearl,11,"""9-2""",BME,Attackers,Elimination
1Pearl,12,"""9-3""",BME,Attackers,Elimination
1Pearl,13,"""10-3""",BME,Attackers,Elimination
1Pearl,14,"""11-3""",BME,Attackers,Spike Detonation
1Pearl,15,"""12-3""",BME,Attackers,Elimination
1Pearl,16,"""13-3""",BME,Attackers,Elimination
1Pearl,17,"""""",,,
1Pearl,18,"""""",,,
1Pearl,19,"""""",,,
1Pearl,20,"""""",,,
1Pearl,21,"""""",,,
1Pearl,22,"""""",,,
1Pearl,23,"""""",,,
1Pearl,24,"""""",,,
