Map,Round Number,Score,Winning Team,Winning Side,Win Method
2Ascent,1,"""1-0""",FUR,Attackers,Elimination
2Ascent,2,"""1-1""",G2,Defenders,Elimination
2Ascent,3,"""1-2""",G2,Defenders,Elimination
2Ascent,4,"""1-3""",G2,Defenders,Elimination
2Ascent,5,"""2-3""",FUR,Attackers,Elimination
2Ascent,6,"""3-3""",FUR,Attackers,Elimination
2Ascent,7,"""4-3""",FUR,Attackers,Spike Detonation
2Ascent,8,"""5-3""",FUR,Attackers,Elimination
2Ascent,9,"""5-4""",G2,Defenders,Defuse
2Ascent,10,"""6-4""",FUR,Attackers,Spike Detonation
2Ascent,11,"""7-4""",FUR,Attackers,Spike Detonation
2Ascent,12,"""8-4""",FUR,Attackers,Elimination
2Ascent,13,"""9-4""",G2,Defenders,Elimination
2Ascent,14,"""10-4""",G2,Defenders,Defuse
2Ascent,15,"""10-5""",FUR,Attackers,Elimination
2Ascent,16,"""10-6""",FUR,Attackers,Spike Detonation
2Ascent,17,"""11-6""",G2,Defenders,Elimination
2Ascent,18,"""11-7""",FUR,Attackers,Elimination
2Ascent,19,"""12-7""",G2,Defenders,Time Expired
2Ascent,20,"""13-7""",G2,Defenders,Elimination
2Ascent,21,"""""",,,
2Ascent,22,"""""",,,
2Ascent,23,"""""",,,
2Ascent,24,"""""",,,
