Player,Team,Map,Side,Agents,R2.0,ACS,K,D,A,K/D,KAST,ADR,HS%,FK,FD,FK/FD
rushia,BLG,All_Maps,All,"Harbor, Omen",1.22,232,58,49,33,+9,78%,151,29%,11,4,+7
whzy,BLG,All_Maps,All,"Jett, Neon",1.16,248,69,54,15,+15,70%,158,31%,15,15,0
nephh,BLG,All_Maps,All,"Viper, Breach, Kayo",1.05,203,50,50,39,0,78%,134,21%,5,6,-1
Knight,BLG,All_Maps,All,Sova,1.03,161,42,42,19,0,74%,117,27%,5,3,+2
Levius,BLG,All_Maps,All,"Killjoy, Cypher",0.93,179,50,50,15,0,75%,127,25%,4,8,-4
penny,TL,All_Maps,All,"Omen, Phoenix",1.03,183,49,51,26,-2,71%,134,24%,7,8,-1
keiko,TL,All_Maps,All,"Harbor, Omen, Iso",1.02,183,55,50,14,+5,72%,128,46%,7,8,-1
kamo,TL,All_Maps,All,"Clove, Neon",0.91,207,55,60,22,-5,67%,138,37%,10,14,-4
Serial,TL,All_Maps,All,"Gekko, Killjoy, Cypher",0.84,174,47,56,13,-9,59%,120,51%,9,4,+5
paTiTek,TL,All_Maps,All,"Kayo, Sova",0.79,167,38,52,14,-14,68%,102,18%,3,6,-3
rushia,BLG,All_Maps,Attack,"Harbor, Omen",1.16,205,24,22,22,+2,79%,137,29%,6,3,+3
whzy,BLG,All_Maps,Attack,"Jett, Neon",1.18,265,36,28,13,+8,74%,170,31%,8,7,+1
nephh,BLG,All_Maps,Attack,"Viper, Breach, Kayo",1.39,259,35,20,13,+15,76%,166,26%,3,4,-1
Knight,BLG,All_Maps,Attack,Sova,1.16,163,23,18,9,+5,74%,111,23%,1,2,-1
Levius,BLG,All_Maps,Attack,"Killjoy, Cypher",0.97,172,24,24,10,0,71%,121,24%,1,3,-2
penny,TL,All_Maps,Attack,"Omen, Phoenix",1.02,183,24,25,14,-1,76%,125,26%,3,3,0
keiko,TL,All_Maps,Attack,"Harbor, Omen, Iso",1.12,199,30,24,5,+6,79%,139,49%,3,2,+1
kamo,TL,All_Maps,Attack,"Clove, Neon",1.12,258,35,29,11,+6,79%,167,37%,5,8,-3
Serial,TL,All_Maps,Attack,"Gekko, Killjoy, Cypher",0.98,180,24,25,8,-1,74%,124,63%,4,2,+2
paTiTek,TL,All_Maps,Attack,"Kayo, Sova",0.81,160,20,24,9,-4,71%,99,18%,2,6,-4
rushia,BLG,All_Maps,Defend,"Harbor, Omen",1.28,256,34,27,11,+7,76%,166,30%,5,1,+4
whzy,BLG,All_Maps,Defend,"Jett, Neon",1.15,238,33,26,2,+7,66%,145,30%,7,8,-1
nephh,BLG,All_Maps,Defend,"Viper, Breach, Kayo",0.72,149,15,30,26,-15,79%,102,16%,2,2,0
Knight,BLG,All_Maps,Defend,Sova,0.89,164,19,24,10,-5,74%,124,30%,4,1,+3
Levius,BLG,All_Maps,Defend,"Killjoy, Cypher",0.89,184,26,26,5,0,79%,133,27%,3,5,-2
penny,TL,All_Maps,Defend,"Omen, Phoenix",1.05,202,25,26,12,-1,66%,144,23%,4,5,-1
keiko,TL,All_Maps,Defend,"Harbor, Omen, Iso",0.92,176,25,26,9,-1,66%,117,42%,4,6,-2
kamo,TL,All_Maps,Defend,"Clove, Neon",0.70,165,20,31,11,-11,55%,109,38%,5,6,-1
Serial,TL,All_Maps,Defend,"Gekko, Killjoy, Cypher",0.69,171,23,31,5,-8,45%,116,40%,5,2,+3
paTiTek,TL,All_Maps,Defend,"Kayo, Sova",0.77,158,18,28,5,-10,66%,105,17%,1,0,+1
