Player,Team,Map,Side,Agents,R2.0,ACS,K,D,A,K/D,KAST,ADR,HS%,FK,FD,FK/FD
Smoggy,EDG,Map_2_2Lotus,All,Clove,1.39,281,19,12,6,+7,88%,169,29%,2,1,+1
CHICHOO,EDG,Map_2_2Lotus,All,Omen,1.26,225,14,9,6,+5,94%,132,22%,2,1,+1
S1Mon,EDG,Map_2_2Lotus,All,Breach,1.25,207,11,11,17,0,88%,149,27%,1,0,+1
ZmjjKK,EDG,Map_2_2Lotus,All,Neon,1.12,244,16,13,3,+3,76%,134,23%,6,2,+4
nobody,EDG,Map_2_2Lotus,All,Fade,1.11,143,10,7,6,+3,76%,93,22%,0,2,-2
tex,LEV,Map_2_2Lotus,All,Cypher,1.13,270,17,14,1,+3,71%,173,30%,0,1,-1
aspas,LEV,Map_2_2Lotus,All,Raze,1.09,234,11,12,4,-1,65%,177,19%,4,3,+1
Mazino,LEV,Map_2_2Lotus,All,Breach,0.80,223,12,16,4,-4,71%,161,21%,1,1,0
C0M,LEV,Map_2_2Lotus,All,Fade,0.64,135,7,14,6,-7,53%,88,14%,0,3,-3
kiNgg,LEV,Map_2_2Lotus,All,Omen,0.57,120,5,14,15,-9,65%,81,13%,1,3,-2
Smoggy,EDG,Map_2_2Lotus,Attack,Clove,1.30,251,12,8,4,+4,83%,157,35%,0,1,-1
CHICHOO,EDG,Map_2_2Lotus,Attack,Omen,1.61,302,13,6,5,+7,100%,178,24%,2,1,+1
S1Mon,EDG,Map_2_2Lotus,Attack,Breach,1.19,174,6,8,13,-2,83%,141,35%,0,0,0
ZmjjKK,EDG,Map_2_2Lotus,Attack,Neon,0.77,201,8,10,1,-2,67%,119,23%,4,2,+2
nobody,EDG,Map_2_2Lotus,Attack,Fade,0.99,118,6,5,3,+1,75%,79,25%,0,2,-2
tex,LEV,Map_2_2Lotus,Attack,Cypher,0.79,255,4,5,0,-1,60%,168,7%,0,1,-1
aspas,LEV,Map_2_2Lotus,Attack,Raze,1.14,297,5,5,0,0,60%,209,24%,0,0,0
Mazino,LEV,Map_2_2Lotus,Attack,Breach,0.27,89,2,5,0,-3,40%,48,20%,0,1,-1
C0M,LEV,Map_2_2Lotus,Attack,Fade,1.12,276,4,5,3,-1,80%,192,19%,0,2,-2
kiNgg,LEV,Map_2_2Lotus,Attack,Omen,0.06,43,0,5,6,-5,60%,18,0%,0,1,-1
Smoggy,EDG,Map_2_2Lotus,Defend,Clove,1.60,355,7,4,2,+3,100%,196,21%,2,0,+2
CHICHOO,EDG,Map_2_2Lotus,Defend,Omen,0.44,41,1,3,1,-2,80%,21,0%,0,0,0
S1Mon,EDG,Map_2_2Lotus,Defend,Breach,1.38,288,5,3,4,+2,100%,170,17%,1,0,+1
ZmjjKK,EDG,Map_2_2Lotus,Defend,Neon,1.95,348,8,3,2,+5,100%,170,22%,2,0,+2
nobody,EDG,Map_2_2Lotus,Defend,Fade,1.39,206,4,2,3,+2,80%,126,20%,0,0,0
tex,LEV,Map_2_2Lotus,Defend,Cypher,1.27,277,13,9,1,+4,75%,175,44%,0,0,0
aspas,LEV,Map_2_2Lotus,Defend,Raze,1.07,209,6,7,4,-1,67%,163,17%,4,3,+1
Mazino,LEV,Map_2_2Lotus,Defend,Breach,1.03,279,10,11,4,-1,83%,208,21%,1,0,+1
C0M,LEV,Map_2_2Lotus,Defend,Fade,0.43,76,3,9,3,-6,42%,44,8%,0,1,-1
kiNgg,LEV,Map_2_2Lotus,Defend,Omen,0.78,153,5,9,9,-4,67%,108,14%,1,2,-1
