Map,Round Number,Score,Winning Team,Winning Side,Win Method
2Sunset,1,"""1-0""",PRX,Defenders,Defuse
2Sunset,2,"""2-0""",PRX,Defenders,Elimination
2Sunset,3,"""2-1""",XLG,Attackers,Spike Detonation
2Sunset,4,"""3-1""",PRX,Defenders,Elimination
2Sunset,5,"""3-2""",XLG,Attackers,Elimination
2Sunset,6,"""4-2""",PRX,Defenders,Defuse
2Sunset,7,"""4-3""",XLG,Attackers,Elimination
2Sunset,8,"""4-4""",XLG,Attackers,Spike Detonation
2Sunset,9,"""5-4""",PRX,Defenders,Elimination
2Sunset,10,"""6-4""",PRX,Defenders,Defuse
2Sunset,11,"""7-4""",PRX,Defenders,Defuse
2Sunset,12,"""8-4""",PRX,Defenders,Elimination
2Sunset,13,"""9-4""",XLG,Attackers,Elimination
2Sunset,14,"""10-4""",XLG,Attackers,Elimination
2Sunset,15,"""11-4""",XLG,Attackers,Elimination
2Sunset,16,"""12-4""",XLG,Attackers,Elimination
2Sunset,17,"""12-5""",PRX,Defenders,Elimination
2Sunset,18,"""13-5""",XLG,Attackers,Elimination
2Sunset,19,"""""",,,
2Sunset,20,"""""",,,
2Sunset,21,"""""",,,
2Sunset,22,"""""",,,
2Sunset,23,"""""",,,
2Sunset,24,"""""",,,
