,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
pANcada LOUD,,9,2,,,,1,,,,60,2,1
saadhak LOUD,,8,5,,,1,1,,,,60,10,2
tuyz LOUD,,4,2,,,1,,,,,35,0,1
cauanzin LOUD,,9,,,,,,,,,49,2,1
Less LOUD,,5,4,,,,1,,,,46,1,0
Asuna 100T,,8,3,1,,,,,,,69,2,0
Boostio 100T,,4,2,,,,,,,,48,6,1
eeiu 100T,,9,1,,,,,,,,54,1,0
bang 100T,,3,3,1,,,1,,,,47,2,1
Cryocells 100T,,7,6,1,,1,,,,,68,2,1
