Map,Round Number,Score,Winning Team,Winning Side,Win Method
5Abyss,1,"""1-0""",TH,Attackers,Elimination
5Abyss,2,"""2-0""",TH,Attackers,Elimination
5Abyss,3,"""2-1""",EDG,Defenders,Time Expired
5Abyss,4,"""2-2""",EDG,Defenders,Defuse
5Abyss,5,"""3-2""",TH,Attackers,Elimination
5Abyss,6,"""4-2""",TH,Attackers,Elimination
5Abyss,7,"""5-2""",TH,Attackers,Elimination
5Abyss,8,"""5-3""",EDG,Defenders,Time Expired
5Abyss,9,"""6-3""",TH,Attackers,Elimination
5Abyss,10,"""7-3""",TH,Attackers,Elimination
5Abyss,11,"""8-3""",TH,Attackers,Elimination
5Abyss,12,"""8-4""",EDG,Defenders,Defuse
5Abyss,13,"""9-4""",EDG,Defenders,Elimination
5Abyss,14,"""10-4""",EDG,Defenders,Defuse
5Abyss,15,"""11-4""",EDG,Defenders,Elimination
5Abyss,16,"""11-5""",TH,Attackers,Spike Detonation
5Abyss,17,"""11-6""",TH,Attackers,Spike Detonation
5Abyss,18,"""11-7""",TH,Attackers,Elimination
5Abyss,19,"""11-8""",TH,Attackers,Spike Detonation
5Abyss,20,"""11-9""",TH,Attackers,Elimination
5Abyss,21,"""12-9""",EDG,Defenders,Elimination
5Abyss,22,"""13-9""",EDG,Defenders,Defuse
5Abyss,23,"""""",,,
5Abyss,24,"""""",,,
