,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
paTiTek TL,,3 Round 10 ara grubinho Round 11 grubinho Cloud Round 12 Cloud Flickless,,,,1 Round 12 Flickless,,,,,63,0,1
nAts TL,,4 Round 3 ara grubinho Round 6 ara westside Round 12 ara grubinho Round 16 grubinho Flickless,1 Round 10 Cloud Flickless westside,,,,,,,,64,0,0
trexx TL,,1 Round 8 Cloud Flickless,1 Round 1 grubinho Cloud Flickless,,,1 Round 8 Flickless,,,,,51,2,1
keiko TL,,5 Round 2 Cloud Flickless Round 4 westside grubinho Round 7 grubinho ara Round 15 Cloud Flickless Round 17 ara Flickless,,1 Round 5 Flickless grubinho Cloud ara,,,,,,,75,1,3
kamo TL,,1 Round 8 ara grubinho,1 Round 2 grubinho westside ara,,,,,,,,59,0,0
Cloud GX,,1 Round 14 kamo trexx,,,,,,,,,54,1,0
grubinho GX,,1 Round 13 kamo keiko,,,,,,,,,27,0,0
Flickless GX,,3 Round 1 keiko paTiTek Round 3 nAts keiko Round 15 paTiTek nAts,1 Round 8 keiko kamo nAts,,,,,,,,53,5,1
ara GX,,3 Round 5 trexx kamo Round 9 kamo nAts Round 14 keiko nAts,2 Round 13 paTiTek nAts trexx Round 16 kamo trexx nAts,,,,,,,,52,0,1
westside GX,,,1 Round 9 keiko trexx paTiTek,,,,,,,,42,0,0
