,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
paTiTek TL,,9 Round 3 grubinho Flickless Round 7 Cloud westside Round 8 Flickless ara Round 12 Cloud ara Round 16 Cloud Flickless Round 17 grubinho Flickless Round 20 ara westside Round 21 grubinho westside Round 25 Flickless ara,1 Round 26 Flickless ara westside,,,1 Round 8 ara,,,,,59,2,0
nAts TL,,1 Round 17 westside Cloud,1 Round 14 grubinho westside Cloud,,,,,,,,27,0,0
trexx TL,,2 Round 4 westside Flickless Round 21 Cloud ara,2 Round 3 Cloud ara westside Round 20 Flickless grubinho Cloud,,,,1 Round 7 grubinho ara,,,,53,6,0
keiko TL,,5 Round 8 Cloud grubinho Round 13 grubinho westside Round 14 Flickless ara Round 16 ara grubinho Round 25 grubinho westside,1 Round 19 Flickless Cloud grubinho,,,,1 Round 19 grubinho Cloud,,,,48,0,0
kamo TL,,1 Round 26 Cloud grubinho,2 Round 12 grubinho Flickless westside Round 24 ara Flickless westside,,,,,,,,40,0,0
Cloud GX,,2 Round 9 nAts trexx Round 19 trexx paTiTek,,,,,,,,,41,0,1
grubinho GX,,1 Round 10 keiko nAts,,,,,,,,,31,0,0
Flickless GX,,2 Round 1 nAts trexx Round 2 keiko kamo,2 Round 9 kamo paTiTek keiko Round 21 trexx paTiTek nAts,1 Round 4 paTiTek kamo nAts keiko,,,1 Round 21 paTiTek nAts,,,,70,3,0
ara GX,,1 Round 22 kamo paTiTek,2 Round 8 nAts trexx keiko Round 15 paTiTek trexx nAts,,,2 Round 4 trexx Round 15 nAts,,,,,50,1,1
westside GX,,4 Round 5 trexx kamo Round 10 paTiTek trexx Round 22 nAts trexx Round 23 paTiTek keiko,2 Round 11 trexx keiko nAts Round 18 paTiTek keiko kamo,,,,,,,,57,0,0
