Map,Round Number,Score,Winning Team,Winning Side,Win Method
2Icebox,1,"""0-1""",PRX,Defenders,Defuse
2Icebox,2,"""0-2""",PRX,Defenders,Elimination
2Icebox,3,"""1-2""",GEN,Attackers,Elimination
2Icebox,4,"""1-3""",PRX,Defenders,Defuse
2Icebox,5,"""1-4""",PRX,Defenders,Elimination
2Icebox,6,"""1-5""",PRX,Defenders,Elimination
2Icebox,7,"""1-6""",PRX,Defenders,Defuse
2Icebox,8,"""2-6""",GEN,Attackers,Spike Detonation
2Icebox,9,"""2-7""",PRX,Defenders,Elimination
2Icebox,10,"""2-8""",PRX,Defenders,Elimination
2Icebox,11,"""2-9""",PRX,Defenders,Elimination
2Icebox,12,"""3-9""",GEN,Attackers,Elimination
2Icebox,13,"""3-10""",GEN,Attackers,Elimination
2Icebox,14,"""3-11""",GEN,Attackers,Elimination
2Icebox,15,"""3-12""",GEN,Attackers,Elimination
2Icebox,16,"""3-13""",GEN,Attackers,Elimination
2Icebox,17,"""""",,,
2Icebox,18,"""""",,,
2Icebox,19,"""""",,,
2Icebox,20,"""""",,,
2Icebox,21,"""""",,,
2Icebox,22,"""""",,,
2Icebox,23,"""""",,,
2Icebox,24,"""""",,,
