Player,Team,Map,Side,Agents,R2.0,ACS,K,D,A,K/D,KAST,ADR,HS%,FK,FD,FK/FD
Knight,BLG,Map_3_3Lotus,All,Sova,,302,24,15,6,+9,,,,,,
whzy,BLG,Map_3_3Lotus,All,Raze,,241,20,17,6,+3,,,,,,
nephh,BLG,Map_3_3Lotus,All,Breach,,199,18,15,10,+3,,,,,,
rushia,BLG,Map_3_3Lotus,All,Omen,,194,15,18,10,-3,,,,,,
Levius,BLG,Map_3_3Lotus,All,Brimstone,,126,11,13,9,-2,,,,,,
jkuro,JDG,Map_3_3Lotus,All,Astra,,247,20,18,8,+2,,,,,,
stew,JDG,Map_3_3Lotus,All,Neon,,210,19,17,3,+2,,,,,,
Z1yan,JDG,Map_3_3Lotus,All,Vyse,,186,16,16,2,0,,,,,,
Babyblue,JDG,Map_3_3Lotus,All,Fade,,138,11,21,6,-10,,,,,,
MrCANI,JDG,Map_3_3Lotus,All,Omen,,136,12,16,10,-4,,,,,,
Knight,BLG,Map_3_3Lotus,Attack,Sova,,,,,,,,,
whzy,BLG,Map_3_3Lotus,Attack,Raze,,,,,,,,,
nephh,BLG,Map_3_3Lotus,Attack,Breach,,,,,,,,,
rushia,BLG,Map_3_3Lotus,Attack,Omen,,,,,,,,,
Levius,BLG,Map_3_3Lotus,Attack,Brimstone,,,,,,,,,
jkuro,JDG,Map_3_3Lotus,Attack,Astra,,,,,,,,,
stew,JDG,Map_3_3Lotus,Attack,Neon,,,,,,,,,
Z1yan,JDG,Map_3_3Lotus,Attack,Vyse,,,,,,,,,
Babyblue,JDG,Map_3_3Lotus,Attack,Fade,,,,,,,,,
MrCANI,JDG,Map_3_3Lotus,Attack,Omen,,,,,,,,,
Knight,BLG,Map_3_3Lotus,Defend,Sova,,,,,,,,,
whzy,BLG,Map_3_3Lotus,Defend,Raze,,,,,,,,,
nephh,BLG,Map_3_3Lotus,Defend,Breach,,,,,,,,,
rushia,BLG,Map_3_3Lotus,Defend,Omen,,,,,,,,,
Levius,BLG,Map_3_3Lotus,Defend,Brimstone,,,,,,,,,
jkuro,JDG,Map_3_3Lotus,Defend,Astra,,,,,,,,,
stew,JDG,Map_3_3Lotus,Defend,Neon,,,,,,,,,
Z1yan,JDG,Map_3_3Lotus,Defend,Vyse,,,,,,,,,
Babyblue,JDG,Map_3_3Lotus,Defend,Fade,,,,,,,,,
MrCANI,JDG,Map_3_3Lotus,Defend,Omen,,,,,,,,,
