Player,Team,Map,Side,Agents,R2.0,ACS,K,D,A,K/D,KAST,ADR,HS%,FK,FD,FK/FD
rushia,BLG,Map_1_1Abyss,All,Harbor,,224,18,12,5,+6,,,,,,
whzy,BLG,Map_1_1Abyss,All,Yoru,,222,16,18,4,-2,,,,,,
Levius,BLG,Map_1_1Abyss,All,Vyse,,199,17,14,2,+3,,,,,,
nephh,BLG,Map_1_1Abyss,All,Omen,,180,15,14,4,+1,,,,,,
Knight,BLG,Map_1_1Abyss,All,Sova,,173,11,15,9,-4,,,,,,
Babyblue,JDG,Map_1_1Abyss,All,Sova,,262,21,16,2,+5,,,,,,
stew,JDG,Map_1_1Abyss,All,Jett,,211,17,16,2,+1,,,,,,
jkuro,JDG,Map_1_1Abyss,All,Omen,,172,15,14,2,+1,,,,,,
MrCANI,JDG,Map_1_1Abyss,All,Kayo,,162,10,15,15,-5,,,,,,
Z1yan,JDG,Map_1_1Abyss,All,Astra,,120,10,16,7,-6,,,,,,
rushia,BLG,Map_1_1Abyss,Attack,Harbor,,,,,,,,,
whzy,BLG,Map_1_1Abyss,Attack,Yoru,,,,,,,,,
Levius,BLG,Map_1_1Abyss,Attack,Vyse,,,,,,,,,
nephh,BLG,Map_1_1Abyss,Attack,Omen,,,,,,,,,
Knight,BLG,Map_1_1Abyss,Attack,Sova,,,,,,,,,
Babyblue,JDG,Map_1_1Abyss,Attack,Sova,,,,,,,,,
stew,JDG,Map_1_1Abyss,Attack,Jett,,,,,,,,,
jkuro,JDG,Map_1_1Abyss,Attack,Omen,,,,,,,,,
MrCANI,JDG,Map_1_1Abyss,Attack,Kayo,,,,,,,,,
Z1yan,JDG,Map_1_1Abyss,Attack,Astra,,,,,,,,,
rushia,BLG,Map_1_1Abyss,Defend,Harbor,,,,,,,,,
whzy,BLG,Map_1_1Abyss,Defend,Yoru,,,,,,,,,
Levius,BLG,Map_1_1Abyss,Defend,Vyse,,,,,,,,,
nephh,BLG,Map_1_1Abyss,Defend,Omen,,,,,,,,,
Knight,BLG,Map_1_1Abyss,Defend,Sova,,,,,,,,,
Babyblue,JDG,Map_1_1Abyss,Defend,Sova,,,,,,,,,
stew,JDG,Map_1_1Abyss,Defend,Jett,,,,,,,,,
jkuro,JDG,Map_1_1Abyss,Defend,Omen,,,,,,,,,
MrCANI,JDG,Map_1_1Abyss,Defend,Kayo,,,,,,,,,
Z1yan,JDG,Map_1_1Abyss,Defend,Astra,,,,,,,,,
