Map,Round Number,Score,Winning Team,Winning Side,Win Method
2Haven,1,"""1-0""",FNC,Defenders,Defuse
2Haven,2,"""2-0""",FNC,Defenders,Elimination
2Haven,3,"""2-1""",KRÜ,Attackers,Elimination
2Haven,4,"""2-2""",KRÜ,Attackers,Elimination
2Haven,5,"""2-3""",KRÜ,Attackers,Spike Detonation
2Haven,6,"""2-4""",KRÜ,Attackers,Spike Detonation
2Haven,7,"""2-5""",KRÜ,Attackers,Spike Detonation
2Haven,8,"""2-6""",KRÜ,Attackers,Spike Detonation
2Haven,9,"""3-6""",FNC,Defenders,Time Expired
2Haven,10,"""4-6""",FNC,Defenders,Defuse
2Haven,11,"""5-6""",FNC,Defenders,Elimination
2Haven,12,"""6-6""",FNC,Defenders,Elimination
2Haven,13,"""7-6""",KRÜ,Attackers,Spike Detonation
2Haven,14,"""8-6""",KRÜ,Attackers,Spike Detonation
2Haven,15,"""8-7""",FNC,Defenders,Defuse
2Haven,16,"""9-7""",KRÜ,Attackers,Spike Detonation
2Haven,17,"""10-7""",KRÜ,Attackers,Elimination
2Haven,18,"""11-7""",KRÜ,Attackers,Elimination
2Haven,19,"""12-7""",KRÜ,Attackers,Spike Detonation
2Haven,20,"""12-8""",FNC,Defenders,Defuse
2Haven,21,"""12-9""",FNC,Defenders,Elimination
2Haven,22,"""13-9""",KRÜ,Attackers,Elimination
2Haven,23,"""""",,,
2Haven,24,"""""",,,
