Player,Team,Map,Side,Agents,R2.0,ACS,K,D,A,K/D,KAST,ADR,HS%,FK,FD,FK/FD
nAts,TL,Map_1_1Bind,All,Viper,1.28,310,25,18,4,+7,83%,212,39%,3,0,+3
kamo,TL,Map_1_1Bind,All,Raze,1.22,246,20,15,3,+5,74%,153,25%,6,4,+2
keiko,TL,Map_1_1Bind,All,Brimstone,1.08,176,15,14,8,+1,83%,118,63%,2,1,+1
trexx,TL,Map_1_1Bind,All,Gekko,0.87,168,14,14,4,0,65%,119,25%,1,1,0
paTiTek,TL,Map_1_1Bind,All,Skye,0.81,137,10,15,7,-5,83%,101,38%,1,4,-3
grubinho,GX,Map_1_1Bind,All,Astra,1.31,218,18,14,8,+4,61%,153,27%,1,2,-1
westside,GX,Map_1_1Bind,All,Deadlock,0.99,154,14,14,6,0,83%,92,42%,5,3,+2
ara,GX,Map_1_1Bind,All,Raze,0.86,206,16,18,2,-2,74%,136,37%,2,3,-1
Flickless,GX,Map_1_1Bind,All,Viper,0.76,161,13,18,3,-5,74%,108,22%,1,1,0
Cloud,GX,Map_1_1Bind,All,Gekko,0.73,192,15,20,5,-5,48%,126,33%,1,4,-3
nAts,TL,Map_1_1Bind,Attack,Viper,0.99,236,10,10,0,0,75%,177,46%,1,0,+1
kamo,TL,Map_1_1Bind,Attack,Raze,1.06,224,9,8,2,+1,83%,147,38%,2,3,-1
keiko,TL,Map_1_1Bind,Attack,Brimstone,0.91,174,7,8,2,-1,67%,118,50%,1,1,0
trexx,TL,Map_1_1Bind,Attack,Gekko,0.43,68,3,7,1,-4,50%,49,50%,0,1,-1
paTiTek,TL,Map_1_1Bind,Attack,Skye,0.87,204,8,10,1,-2,75%,141,41%,1,2,-1
grubinho,GX,Map_1_1Bind,Attack,Astra,1.20,242,9,8,1,+1,55%,169,25%,1,1,0
westside,GX,Map_1_1Bind,Attack,Deadlock,0.81,142,6,8,2,-2,73%,85,42%,1,2,-1
ara,GX,Map_1_1Bind,Attack,Raze,0.51,165,6,11,1,-5,64%,113,26%,0,1,-1
Flickless,GX,Map_1_1Bind,Attack,Viper,0.62,162,6,10,1,-4,55%,109,10%,0,1,-1
Cloud,GX,Map_1_1Bind,Attack,Gekko,0.40,150,6,10,0,-4,45%,93,50%,1,3,-2
nAts,TL,Map_1_1Bind,Defend,Viper,1.61,391,15,8,4,+7,91%,249,34%,2,0,+2
kamo,TL,Map_1_1Bind,Defend,Raze,1.40,271,11,7,1,+4,64%,160,14%,4,1,+3
keiko,TL,Map_1_1Bind,Defend,Brimstone,1.28,180,8,6,6,+2,100%,118,75%,1,0,+1
trexx,TL,Map_1_1Bind,Defend,Gekko,1.36,278,11,7,3,+4,82%,195,21%,1,0,+1
paTiTek,TL,Map_1_1Bind,Defend,Skye,0.74,65,2,5,6,-3,91%,58,30%,0,2,-2
grubinho,GX,Map_1_1Bind,Defend,Astra,1.42,198,9,6,7,+3,67%,139,29%,0,1,-1
westside,GX,Map_1_1Bind,Defend,Deadlock,1.15,165,8,6,4,+2,92%,97,43%,4,1,+3
ara,GX,Map_1_1Bind,Defend,Raze,1.19,244,10,7,1,+3,83%,157,50%,2,2,0
Flickless,GX,Map_1_1Bind,Defend,Viper,0.88,160,7,8,2,-1,92%,108,44%,1,0,+1
Cloud,GX,Map_1_1Bind,Defend,Gekko,1.03,231,9,10,5,-1,50%,156,28%,0,1,-1
