,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
Boo TH,,4 Round 5 Lysoar SiuFatBB Round 6 Juicy SiuFatBB Round 7 SiuFatBB Spring Round 10 Spring Yuicaw,1 Round 17 Juicy Yuicaw Lysoar,,,1 Round 6 SiuFatBB,,,,,42,2,1
RieNs TH,,2 Round 3 Spring Lysoar Round 4 Spring SiuFatBB,,,,,,,,,57,4,1
MiniBoo TH,,3 Round 4 Lysoar Juicy Round 7 Lysoar Juicy Round 15 Spring Lysoar,,1 Round 9 SiuFatBB Yuicaw Spring Lysoar,,,,,,,48,1,0
Wo0t TH,,2 Round 14 SiuFatBB Spring Round 22 Yuicaw Lysoar,1 Round 13 Yuicaw SiuFatBB Lysoar,,,,,,,,51,0,0
benjyfishy TH,,5 Round 5 Yuicaw Spring Round 6 Yuicaw Spring Round 15 SiuFatBB Juicy Round 21 Juicy SiuFatBB Round 23 Juicy Spring,,,,,,,,,32,0,0
Juicy WOL,,3 Round 1 MiniBoo RieNs Round 10 MiniBoo RieNs Round 16 benjyfishy MiniBoo,2 Round 3 Boo benjyfishy RieNs Round 22 benjyfishy Boo RieNs,,1 Round 13 RieNs MiniBoo Boo benjyfishy Wo0t,,1 Round 13 Wo0t benjyfishy,,,,59,1,0
SiuFatBB WOL,,2 Round 6 MiniBoo benjyfishy Round 19 benjyfishy RieNs,,,,,,,,,30,5,0
Yuicaw WOL,,1 Round 23 Wo0t MiniBoo,1 Round 2 benjyfishy RieNs Boo,,,1 Round 4 RieNs,,,,,39,0,2
Spring WOL,,3 Round 2 Wo0t MiniBoo Round 6 Wo0t RieNs Round 22 Wo0t MiniBoo,3 Round 4 Wo0t MiniBoo benjyfishy Round 11 RieNs Wo0t benjyfishy Round 12 Wo0t Boo benjyfishy,,,,,,,,62,0,1
Lysoar WOL,,2 Round 8 benjyfishy Wo0t Round 14 RieNs Wo0t,,,,,,,,,37,1,0
