Map,Round Number,Score,Winning Team,Winning Side,Win Method
2Ascent,1,"""0-1""",WOL,Attackers,Elimination
2Ascent,2,"""0-2""",WOL,Attackers,Elimination
2Ascent,3,"""0-3""",WOL,Attackers,Elimination
2Ascent,4,"""1-3""",PRX,Defenders,Defuse
2Ascent,5,"""1-4""",WOL,Attackers,Spike Detonation
2Ascent,6,"""2-4""",PRX,Defenders,Elimination
2Ascent,7,"""3-4""",PRX,Defenders,Time Expired
2Ascent,8,"""4-4""",PRX,Defenders,Defuse
2Ascent,9,"""5-4""",PRX,Defenders,Elimination
2Ascent,10,"""6-4""",PRX,Defenders,Elimination
2Ascent,11,"""7-4""",PRX,Defenders,Elimination
2Ascent,12,"""8-4""",PRX,Defenders,Elimination
2Ascent,13,"""9-4""",WOL,Attackers,Elimination
2Ascent,14,"""10-4""",WOL,Attackers,Elimination
2Ascent,15,"""10-5""",PRX,Defenders,Elimination
2Ascent,16,"""11-5""",WOL,Attackers,Elimination
2Ascent,17,"""12-5""",WOL,Attackers,Elimination
2Ascent,18,"""12-6""",PRX,Defenders,Elimination
2Ascent,19,"""12-7""",PRX,Defenders,Elimination
2Ascent,20,"""12-8""",PRX,Defenders,Defuse
2Ascent,21,"""13-8""",WOL,Attackers,Elimination
2Ascent,22,"""""",,,
2Ascent,23,"""""",,,
2Ascent,24,"""""",,,
