Map,Round Number,Score,Winning Team,Winning Side,Win Method
1Ascent,1,"""0-1""",EDG,Attackers,Elimination
1Ascent,2,"""0-2""",EDG,Attackers,Elimination
1Ascent,3,"""1-2""",NOVA,Defenders,Elimination
1Ascent,4,"""2-2""",NOVA,Defenders,Elimination
1Ascent,5,"""2-3""",EDG,Attackers,Elimination
1Ascent,6,"""3-3""",NOVA,Defenders,Elimination
1Ascent,7,"""4-3""",NOVA,Defenders,Time Expired
1Ascent,8,"""4-4""",EDG,Attackers,Spike Detonation
1Ascent,9,"""5-4""",NOVA,Defenders,Elimination
1Ascent,10,"""5-5""",EDG,Attackers,Elimination
1Ascent,11,"""6-5""",NOVA,Defenders,Defuse
1Ascent,12,"""6-6""",EDG,Attackers,Elimination
1Ascent,13,"""6-7""",NOVA,Defenders,Elimination
1Ascent,14,"""6-8""",NOVA,Defenders,Elimination
1Ascent,15,"""7-8""",EDG,Attackers,Elimination
1Ascent,16,"""8-8""",EDG,Attackers,Elimination
1Ascent,17,"""9-8""",EDG,Attackers,Elimination
1Ascent,18,"""9-9""",NOVA,Defenders,Defuse
1Ascent,19,"""10-9""",EDG,Attackers,Spike Detonation
1Ascent,20,"""11-9""",EDG,Attackers,Elimination
1Ascent,21,"""11-10""",NOVA,Defenders,Defuse
1Ascent,22,"""11-11""",NOVA,Defenders,Elimination
1Ascent,23,"""12-11""",EDG,Attackers,Elimination
1Ascent,24,"""13-11""",EDG,Attackers,Spike Detonation
