Map,Round Number,Score,Winning Team,Winning Side,Win Method
2Ascent,1,"""0-1""",T1,Defenders,Defuse
2Ascent,2,"""0-2""",T1,Defenders,Elimination
2Ascent,3,"""1-2""",PRX,Attackers,Elimination
2Ascent,4,"""1-3""",T1,Defenders,Elimination
2Ascent,5,"""1-4""",T1,Defenders,Elimination
2Ascent,6,"""1-5""",T1,Defenders,Defuse
2Ascent,7,"""2-5""",PRX,Attackers,Spike Detonation
2Ascent,8,"""3-5""",PRX,Attackers,Spike Detonation
2Ascent,9,"""3-6""",T1,Defenders,Defuse
2Ascent,10,"""3-7""",T1,Defenders,Elimination
2Ascent,11,"""3-8""",T1,Defenders,Elimination
2Ascent,12,"""4-8""",PRX,Attackers,Elimination
2Ascent,13,"""4-9""",PRX,Attackers,Elimination
2Ascent,14,"""4-10""",PRX,Attackers,Elimination
2Ascent,15,"""4-11""",PRX,Attackers,Elimination
2Ascent,16,"""4-12""",PRX,Attackers,Elimination
2Ascent,17,"""4-13""",PRX,Attackers,Elimination
2Ascent,18,"""""",,,
2Ascent,19,"""""",,,
2Ascent,20,"""""",,,
2Ascent,21,"""""",,,
2Ascent,22,"""""",,,
2Ascent,23,"""""",,,
2Ascent,24,"""""",,,
