,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
Jinggg PRX,,3 Round 1 Sylvan iZu Round 11 BuZz iZu Round 16 Meteor iZu,1 Round 15 stax Meteor Sylvan,,,,,,,,51,0,1
mindfreak PRX,,2 Round 8 Sylvan Meteor Round 21 Meteor iZu,2 Round 9 Meteor stax BuZz Round 23 BuZz iZu Sylvan,,,,,,,,56,0,1
f0rsakeN PRX,,1 Round 10 iZu BuZz,,,,,,,,,38,4,0
d4v41 PRX,,5 Round 1 stax BuZz Round 2 iZu BuZz Round 6 Meteor iZu Round 20 BuZz stax Round 22 Meteor stax,2 Round 16 stax Sylvan BuZz Round 19 iZu Sylvan BuZz,,,,,,,,63,2,0
something PRX,,2 Round 17 Meteor stax Round 20 Meteor Sylvan,1 Round 12 BuZz Sylvan Meteor,,,,,,,,45,0,0
stax T1,,3 Round 10 mindfreak f0rsakeN Round 11 mindfreak d4v41 Round 12 mindfreak f0rsakeN,3 Round 3 something d4v41 Jinggg Round 4 mindfreak Jinggg d4v41 Round 18 something d4v41 mindfreak,1 Round 19 Jinggg d4v41 mindfreak something,,,,1 Round 19 mindfreak d4v41 something,,,86,6,1
BuZz T1,,4 Round 5 d4v41 mindfreak Round 7 f0rsakeN something Round 14 mindfreak d4v41 Round 20 mindfreak Jinggg,,,,,,,,,50,0,0
Sylvan T1,,4 Round 13 mindfreak something Round 15 f0rsakeN mindfreak Round 17 d4v41 Jinggg Round 22 mindfreak d4v41,1 Round 7 d4v41 Jinggg mindfreak,,,1 Round 6 d4v41,,,,,46,1,1
Meteor T1,,3 Round 5 something Jinggg Round 11 f0rsakeN Jinggg Round 14 something f0rsakeN,1 Round 6 something Jinggg mindfreak,,1 Round 23 f0rsakeN Jinggg something f0rsakeN mindfreak,,,,,,48,0,0
iZu T1,,4 Round 4 something f0rsakeN Round 10 something Jinggg Round 13 Jinggg d4v41 Round 21 f0rsakeN d4v41,1 Round 24 d4v41 mindfreak something,,,,1 Round 24 mindfreak something,,,,61,1,0
