,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
Jinggg PRX,,5 Round 1 BuZz stax Round 12 iZu BuZz Round 17 iZu stax Round 18 BuZz stax Round 19 Sylvan iZu,1 Round 7 iZu stax BuZz,1 Round 5 Sylvan BuZz iZu Meteor,,,,1 Round 7 iZu stax BuZz,,,81,0,1
mindfreak PRX,,1 Round 21 Sylvan iZu,,,,,,,,,36,0,0
f0rsakeN PRX,,3 Round 6 stax Meteor Round 17 BuZz Sylvan Round 21 BuZz stax,2 Round 13 Sylvan iZu BuZz Round 14 Sylvan BuZz Meteor,1 Round 20 BuZz stax Sylvan iZu,,,,,,,91,3,0
d4v41 PRX,,2 Round 11 Meteor iZu Round 16 BuZz iZu,,,,,,,,,50,1,0
something PRX,,3 Round 1 iZu Meteor Round 10 iZu stax Round 14 iZu stax,,,,1 Round 21 Meteor,,,,,42,4,0
stax T1,,2 Round 3 f0rsakeN mindfreak Round 15 something Jinggg,,,,,,,,,52,5,1
BuZz T1,,4 Round 3 something Jinggg Round 7 f0rsakeN mindfreak Round 11 Jinggg mindfreak Round 17 something mindfreak,1 Round 6 f0rsakeN d4v41 something,,,1 Round 6 something,,,,,49,0,0
Sylvan T1,,,,,,,,,,,29,3,0
Meteor T1,,,,1 Round 21 mindfreak Jinggg f0rsakeN something,,,,,,,59,0,0
iZu T1,,,1 Round 2 f0rsakeN Jinggg mindfreak,,,,,,,,41,0,0
