,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
Sayf VIT,,,1 Round 11 ANGE1 Shao hiro,1 Round 14 Kicks Derke CyvOph Less Sayf,,,,,,,53,2,1
Derke VIT,,4 Round 1 Shao koalanoob Round 7 hiro Ruxic Round 12 koalanoob Shao Round 19 hiro Shao,,,,,,,,,42,0,1
Less VIT,,1 Round 22 Ruxic ANGE1,2 Round 10 ANGE1 hiro Shao Round 18 hiro Ruxic koalanoob,,,,,,,,38,0,0
Kicks VIT,,3 Round 9 ANGE1 hiro Round 17 hiro Shao Round 22 koalanoob Shao,1 Round 2 ANGE1 koalanoob hiro,,,1 Round 9 Ruxic,,,,,45,7,1
CyvOph VIT,,2 Round 6 ANGE1 Shao Round 16 Shao ANGE1,,,,,,,,,50,0,0
ANGE1 NAVI,,3 Round 6 Less Derke Round 19 Derke Sayf Round 21 Derke Less,,,,,,,,,43,0,0
Shao NAVI,,4 Round 3 Sayf Kicks Round 8 Kicks Sayf Round 17 Sayf Less Round 23 Sayf Derke,,,,,,,,,44,8,0
koalanoob NAVI,,5 Round 1 Less CyvOph Round 9 Derke Less Round 13 Derke Sayf Round 20 Derke Less Round 23 Kicks CyvOph,2 Round 3 Derke Less CyvOph Round 4 CyvOph Less Kicks,,,,,,,,66,2,0
Ruxic NAVI,,4 Round 5 Kicks Derke Round 9 Sayf Kicks Ruxic Round 13 Kicks CyvOph Round 16 Less Sayf,,,,,,,,,41,1,1
hiro NAVI,,2 Round 21 CyvOph Kicks Round 22 Less Kicks,1 Round 24 Kicks CyvOph Less,,,,,,,,53,0,1
