Player,Team,Map,Side,Agents,R2.0,ACS,K,D,A,K/D,KAST,ADR,HS%,FK,FD,FK/FD
HYUNMIN,DRX,All_Maps,All,Jett,1.22,271,69,52,4,+17,63%,175,44%,9,8,+1
Estrella,DRX,All_Maps,All,"Killjoy, Cypher, Vyse",0.90,188,46,47,15,-1,76%,123,21%,4,8,-4
BeYN,DRX,All_Maps,All,Tejo,0.83,174,38,52,18,-14,74%,123,24%,7,5,+2
free1ng,DRX,All_Maps,All,Yoru,0.79,157,36,51,14,-15,68%,99,25%,6,9,-3
MaKo,DRX,All_Maps,All,"Viper, Omen",0.76,153,33,52,26,-19,60%,108,22%,4,7,-3
BerserX,BME,All_Maps,All,"Killjoy, Cypher, Vyse",1.17,220,53,41,15,+12,74%,140,34%,8,3,+5
NcSlasher,BME,All_Maps,All,"Kayo, Omen, Tejo",1.16,215,53,46,28,+7,84%,140,30%,4,5,-1
Shiro,BME,All_Maps,All,"Tejo, Sova",1.07,216,49,47,19,+2,68%,147,30%,11,4,+7
dos9,BME,All_Maps,All,"Viper, Iso, Omen",1.05,170,39,37,29,+2,76%,108,22%,3,6,-3
Famouz,BME,All_Maps,All,"Jett, Yoru",0.99,231,60,52,9,+8,68%,159,29%,12,13,-1
HYUNMIN,DRX,All_Maps,Attack,Jett,1.21,301,37,29,3,+8,62%,195,43%,4,4,0
Estrella,DRX,All_Maps,Attack,"Killjoy, Cypher, Vyse",0.87,179,23,22,6,+1,79%,117,20%,1,6,-5
BeYN,DRX,All_Maps,Attack,Tejo,0.91,189,22,25,8,-3,76%,127,27%,3,2,+1
free1ng,DRX,All_Maps,Attack,Yoru,0.73,134,16,25,7,-9,68%,82,18%,3,5,-2
MaKo,DRX,All_Maps,Attack,"Viper, Omen",0.66,149,16,27,9,-11,56%,98,24%,1,5,-4
BerserX,BME,All_Maps,Attack,"Killjoy, Cypher, Vyse",1.32,226,27,17,6,+10,71%,146,30%,4,1,+3
NcSlasher,BME,All_Maps,Attack,"Kayo, Omen, Tejo",0.95,160,19,23,13,-4,85%,116,40%,1,2,-1
Shiro,BME,All_Maps,Attack,"Tejo, Sova",0.87,196,24,24,6,0,68%,122,27%,5,2,+3
dos9,BME,All_Maps,Attack,"Viper, Iso, Omen",1.33,218,28,18,10,+10,79%,140,26%,1,2,-1
Famouz,BME,All_Maps,Attack,"Jett, Yoru",0.84,238,29,26,7,+3,65%,154,26%,5,11,-6
HYUNMIN,DRX,All_Maps,Defend,Jett,1.23,248,32,23,1,+9,65%,155,46%,5,4,+1
Estrella,DRX,All_Maps,Defend,"Killjoy, Cypher, Vyse",0.94,202,23,25,9,-2,74%,128,23%,3,2,+1
BeYN,DRX,All_Maps,Defend,Tejo,0.75,164,16,27,10,-11,71%,120,22%,4,3,+1
free1ng,DRX,All_Maps,Defend,Yoru,0.85,172,20,26,7,-6,68%,116,31%,3,4,-1
MaKo,DRX,All_Maps,Defend,"Viper, Omen",0.86,170,17,25,17,-8,65%,118,20%,3,2,+1
BerserX,BME,All_Maps,Defend,"Killjoy, Cypher, Vyse",1.02,211,26,24,9,+2,76%,135,40%,4,2,+2
NcSlasher,BME,All_Maps,Defend,"Kayo, Omen, Tejo",1.37,275,34,23,15,+11,82%,164,26%,3,3,0
Shiro,BME,All_Maps,Defend,"Tejo, Sova",1.28,242,25,23,13,+2,68%,173,34%,6,2,+4
dos9,BME,All_Maps,Defend,"Viper, Iso, Omen",0.78,114,11,19,19,-8,74%,76,16%,2,4,-2
Famouz,BME,All_Maps,Defend,"Jett, Yoru",1.13,231,31,26,2,+5,71%,164,32%,7,2,+5
