Player,Team,Map,Side,Agents,R2.0,ACS,K,D,A,K/D,KAST,ADR,HS%,FK,FD,FK/FD
PROFEK,BBL,All_Maps,All,"Omen, Brimstone",1.12,225,57,50,29,+7,75%,152,22%,5,6,-1
sociablEE,BBL,All_Maps,All,"Tejo, Deadlock, Yoru",1.04,229,60,55,5,+5,64%,146,36%,11,5,+6
LewN,BBL,All_Maps,All,"Jett, Neon, Iso",0.89,208,51,58,10,-7,65%,133,30%,12,12,0
Jamppi,BBL,All_Maps,All,"Kayo, Sova, Fade",0.84,173,42,51,19,-9,69%,117,28%,3,4,-1
MAGNUM,BBL,All_Maps,All,"Fade, Viper",0.83,174,44,56,20,-12,68%,112,23%,3,11,-8
nAts,TL,All_Maps,All,"Cypher, Viper",1.45,275,70,49,23,+21,79%,184,24%,10,7,+3
paTiTek,TL,All_Maps,All,"Kayo, Omen, Skye",1.08,205,53,51,35,+2,78%,135,28%,8,6,+2
keiko,TL,All_Maps,All,"Omen, Raze, Brimstone",1.07,204,52,48,32,+4,74%,131,30%,7,6,+1
trexx,TL,All_Maps,All,"Sova, Fade, Gekko",1.05,203,51,49,28,+2,72%,130,23%,2,4,-2
kamo,TL,All_Maps,All,"Jett, Yoru, Raze",0.74,179,44,57,13,-13,69%,115,19%,11,11,0
PROFEK,BBL,All_Maps,Attack,"Omen, Brimstone",1.23,245,29,24,16,+5,72%,158,21%,3,2,+1
sociablEE,BBL,All_Maps,Attack,"Tejo, Deadlock, Yoru",0.89,183,25,28,2,-3,58%,116,37%,4,2,+2
LewN,BBL,All_Maps,Attack,"Jett, Neon, Iso",0.66,179,21,31,6,-10,61%,114,30%,6,7,-1
Jamppi,BBL,All_Maps,Attack,"Kayo, Sova, Fade",0.86,167,20,25,9,-5,75%,108,23%,2,1,+1
MAGNUM,BBL,All_Maps,Attack,"Fade, Viper",0.88,185,23,28,7,-5,69%,112,24%,3,6,-3
nAts,TL,All_Maps,Attack,"Cypher, Viper",1.66,310,41,24,10,+17,78%,211,31%,4,2,+2
paTiTek,TL,All_Maps,Attack,"Kayo, Omen, Skye",0.77,159,18,30,24,-12,78%,109,18%,5,3,+2
keiko,TL,All_Maps,Attack,"Omen, Raze, Brimstone",0.89,194,25,28,11,-3,69%,125,30%,4,4,0
trexx,TL,All_Maps,Attack,"Sova, Fade, Gekko",1.01,182,23,24,11,-1,72%,116,19%,1,1,0
kamo,TL,All_Maps,Attack,"Jett, Yoru, Raze",0.95,228,27,30,9,-3,81%,148,20%,6,6,0
PROFEK,BBL,All_Maps,Defend,"Omen, Brimstone",1.02,210,28,26,13,+2,78%,146,23%,2,4,-2
sociablEE,BBL,All_Maps,Defend,"Tejo, Deadlock, Yoru",1.18,272,35,27,3,+8,69%,176,35%,7,3,+4
LewN,BBL,All_Maps,Defend,"Jett, Neon, Iso",1.11,241,30,27,4,+3,69%,152,30%,6,5,+1
Jamppi,BBL,All_Maps,Defend,"Kayo, Sova, Fade",0.82,180,22,26,10,-4,64%,126,33%,1,3,-2
MAGNUM,BBL,All_Maps,Defend,"Fade, Viper",0.78,164,21,28,13,-7,67%,112,22%,0,5,-5
nAts,TL,All_Maps,Defend,"Cypher, Viper",1.24,245,29,25,13,+4,81%,156,17%,6,5,+1
paTiTek,TL,All_Maps,Defend,"Kayo, Omen, Skye",1.39,252,35,21,11,+14,78%,160,35%,3,3,0
keiko,TL,All_Maps,Defend,"Omen, Raze, Brimstone",1.26,214,27,20,21,+7,78%,138,31%,3,2,+1
trexx,TL,All_Maps,Defend,"Sova, Fade, Gekko",1.09,226,28,25,17,+3,72%,145,26%,1,3,-2
kamo,TL,All_Maps,Defend,"Jett, Yoru, Raze",0.54,128,17,27,4,-10,58%,83,17%,5,5,0
