Player,Team,Map,Side,Agents,R2.0,ACS,K,D,A,K/D,KAST,ADR,HS%,FK,FD,FK/FD
sociablEE,BBL,Map_2_2Sunset,All,Deadlock,2.02,411,36,15,1,+21,83%,256,38%,4,0,+4
PROFEK,BBL,Map_2_2Sunset,All,Omen,0.81,171,15,17,5,-2,70%,122,30%,1,2,-1
MAGNUM,BBL,Map_2_2Sunset,All,Viper,0.77,169,14,18,4,-4,74%,112,23%,3,3,0
Jamppi,BBL,Map_2_2Sunset,All,Sova,0.76,168,13,17,5,-4,78%,109,32%,1,2,-1
LewN,BBL,Map_2_2Sunset,All,Neon,0.58,131,9,17,5,-8,65%,89,26%,2,5,-3
keiko,TL,Map_2_2Sunset,All,Raze,1.27,261,24,17,1,+7,65%,165,27%,4,4,0
nAts,TL,Map_2_2Sunset,All,Cypher,1.12,212,17,18,12,-1,87%,144,18%,2,2,0
kamo,TL,Map_2_2Sunset,All,Yoru,1.02,205,17,16,7,+1,74%,138,25%,4,2,+2
paTiTek,TL,Map_2_2Sunset,All,Omen,0.86,157,13,18,11,-5,65%,109,27%,2,2,0
trexx,TL,Map_2_2Sunset,All,Fade,0.77,177,13,18,10,-5,78%,106,18%,0,1,-1
sociablEE,BBL,Map_2_2Sunset,Attack,Deadlock,1.85,371,16,7,0,+9,82%,226,43%,1,0,+1
PROFEK,BBL,Map_2_2Sunset,Attack,Omen,0.73,185,7,8,3,-1,73%,126,32%,0,2,-2
MAGNUM,BBL,Map_2_2Sunset,Attack,Viper,0.73,169,6,9,2,-3,82%,100,19%,3,1,+2
Jamppi,BBL,Map_2_2Sunset,Attack,Sova,0.92,173,7,7,1,0,91%,105,31%,1,0,+1
LewN,BBL,Map_2_2Sunset,Attack,Neon,0.65,157,5,9,3,-4,64%,110,33%,1,2,-1
keiko,TL,Map_2_2Sunset,Attack,Raze,1.21,262,13,10,0,+3,67%,156,33%,3,3,0
nAts,TL,Map_2_2Sunset,Attack,Cypher,1.17,192,8,8,6,0,83%,140,26%,0,1,-1
kamo,TL,Map_2_2Sunset,Attack,Yoru,1.17,262,10,9,6,+1,83%,169,28%,3,1,+2
paTiTek,TL,Map_2_2Sunset,Attack,Omen,0.75,154,6,10,7,-4,75%,111,16%,1,0,+1
trexx,TL,Map_2_2Sunset,Attack,Fade,0.73,169,7,9,3,-2,75%,95,13%,0,0,0
sociablEE,BBL,Map_2_2Sunset,Defend,Deadlock,2.19,448,20,8,1,+12,83%,283,34%,3,0,+3
PROFEK,BBL,Map_2_2Sunset,Defend,Omen,0.88,159,8,9,2,-1,67%,119,29%,1,0,+1
MAGNUM,BBL,Map_2_2Sunset,Defend,Viper,0.82,170,8,9,2,-1,67%,122,29%,0,2,-2
Jamppi,BBL,Map_2_2Sunset,Defend,Sova,0.61,164,6,10,4,-4,67%,112,33%,0,2,-2
LewN,BBL,Map_2_2Sunset,Defend,Neon,0.52,108,4,8,2,-4,67%,69,21%,1,3,-2
keiko,TL,Map_2_2Sunset,Defend,Raze,1.33,260,11,7,1,+4,64%,176,21%,1,1,0
nAts,TL,Map_2_2Sunset,Defend,Cypher,1.06,234,9,10,6,-1,91%,149,12%,2,1,+1
kamo,TL,Map_2_2Sunset,Defend,Yoru,0.87,144,7,7,1,0,64%,103,21%,1,1,0
paTiTek,TL,Map_2_2Sunset,Defend,Omen,0.96,161,7,8,4,-1,55%,108,38%,1,2,-1
trexx,TL,Map_2_2Sunset,Defend,Fade,0.81,186,6,9,7,-3,82%,119,23%,0,1,-1
