Map,Round Number,Score,Winning Team,Winning Side,Win Method
3Pearl,1,"""0-1""",EDG,Defenders,Defuse
3Pearl,2,"""0-2""",EDG,Defenders,Defuse
3Pearl,3,"""1-2""",T1,Attackers,Elimination
3Pearl,4,"""2-2""",T1,Attackers,Elimination
3Pearl,5,"""2-3""",EDG,Defenders,Defuse
3Pearl,6,"""3-3""",T1,Attackers,Elimination
3Pearl,7,"""4-3""",T1,Attackers,Elimination
3Pearl,8,"""4-4""",EDG,Defenders,Elimination
3Pearl,9,"""5-4""",T1,Attackers,Elimination
3Pearl,10,"""5-5""",EDG,Defenders,Defuse
3Pearl,11,"""5-6""",EDG,Defenders,Elimination
3Pearl,12,"""6-6""",T1,Attackers,Elimination
3Pearl,13,"""6-7""",T1,Attackers,Elimination
3Pearl,14,"""6-8""",T1,Attackers,Elimination
3Pearl,15,"""7-8""",EDG,Defenders,Elimination
3Pearl,16,"""7-9""",T1,Attackers,Elimination
3Pearl,17,"""7-10""",T1,Attackers,Elimination
3Pearl,18,"""8-10""",EDG,Defenders,Elimination
3Pearl,19,"""9-10""",EDG,Defenders,Defuse
3Pearl,20,"""9-11""",T1,Attackers,Elimination
3Pearl,21,"""10-11""",EDG,Defenders,Elimination
3Pearl,22,"""11-11""",EDG,Defenders,Elimination
3Pearl,23,"""12-11""",EDG,Defenders,Elimination
3Pearl,24,"""13-11""",EDG,Defenders,Elimination
