,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
valyn G2,,6 Round 9 Sylvan stax Round 16 Meteor stax Round 18 BuZz Meteor Round 25 BuZz stax Round 26 stax Sylvan Round 28 Meteor iZu,2 Round 4 iZu Meteor stax Round 6 BuZz Sylvan iZu,1 Round 8 Sylvan iZu BuZz Meteor,,,,,,,62,3,2
jawgemo G2,,3 Round 5 iZu stax Round 11 iZu stax Round 19 Sylvan Meteor,3 Round 1 iZu BuZz stax Round 3 Sylvan iZu stax Round 25 Meteor iZu Sylvan,1 Round 20 stax BuZz iZu Sylvan,,1 Round 3 stax,1 Round 20 iZu Sylvan,,,,62,1,1
JonahP G2,,2 Round 12 iZu BuZz Round 14 BuZz Meteor,,,,,,,,,34,1,0
leaf G2,,2 Round 12 stax Sylvan Round 22 BuZz Meteor,,,,,1 Round 12 Sylvan stax,,,,40,0,1
trent G2,,4 Round 7 BuZz Meteor Round 9 Meteor iZu Round 21 Meteor stax Round 24 Sylvan BuZz,,,,,1 Round 21 Meteor stax,,,,41,0,2
stax T1,,5 Round 1 trent valyn Round 14 valyn JonahP Round 18 jawgemo leaf Round 26 leaf trent Round 27 jawgemo valyn,,1 Round 15 valyn trent jawgemo leaf,,,,,,,51,4,0
BuZz T1,,1 Round 16 JonahP valyn,,,,1 Round 16 valyn,,,,,20,0,0
Sylvan T1,,4 Round 2 JonahP leaf Round 9 leaf jawgemo Round 13 leaf JonahP Round 21 JonahP valyn,4 Round 1 leaf JonahP jawgemo Round 12 JonahP jawgemo trent Round 22 valyn trent leaf Round 23 leaf valyn JonahP,,,1 Round 1 jawgemo,,,,,42,5,0
Meteor T1,,6 Round 8 jawgemo JonahP Round 14 leaf trent Round 20 trent valyn Round 21 jawgemo leaf Round 27 trent leaf Round 28 jawgemo trent,2 Round 10 trent JonahP jawgemo Round 17 jawgemo leaf trent,,1 Round 11 JonahP leaf jawgemo trent valyn,1 Round 26 valyn,,1 Round 11 jawgemo trent valyn,,,67,1,1
iZu T1,,6 Round 2 trent valyn Round 3 valyn leaf Round 10 valyn leaf Round 13 jawgemo valyn Round 16 trent leaf Round 26 jawgemo JonahP,,,,,,,,,43,1,0
