,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
valyn G2,,4 Round 3 Meteor Sylvan Round 4 Sylvan BuZz Round 5 Sylvan iZu Round 8 Sylvan iZu,1 Round 20 BuZz Sylvan stax,1 Round 7 BuZz Meteor stax Sylvan,,,,,,,41,3,2
jawgemo G2,,4 Round 8 Meteor stax Round 13 iZu Sylvan Round 22 iZu Sylvan Round 23 iZu Sylvan,3 Round 10 BuZz Meteor stax Round 17 BuZz Meteor Sylvan Round 25 Meteor BuZz Sylvan,,,1 Round 9 BuZz,,,,,55,2,1
JonahP G2,,3 Round 9 Sylvan stax Round 17 iZu stax Round 19 Meteor iZu,1 Round 29 stax Sylvan Meteor,,,1 Round 7 iZu,,,,,42,1,1
leaf G2,,4 Round 15 BuZz Meteor Round 16 Meteor Sylvan Round 18 stax iZu Round 21 BuZz Meteor,,,,,,,,,29,0,2
trent G2,,4 Round 3 BuZz iZu Round 13 BuZz stax Round 22 Meteor stax Round 28 BuZz stax,2 Round 5 BuZz stax Meteor Round 26 BuZz iZu Meteor,,,1 Round 28 stax,,,,,40,2,2
stax T1,,4 Round 23 leaf trent Round 27 trent jawgemo Round 28 JonahP leaf Round 29 jawgemo leaf,1 Round 1 valyn trent JonahP,,,,1 Round 21 trent valyn,,,,45,8,0
BuZz T1,,6 Round 2 trent JonahP Round 9 valyn JonahP Round 11 valyn trent Round 12 jawgemo leaf Round 23 jawgemo JonahP Round 28 jawgemo valyn,1 Round 25 leaf valyn JonahP,1 Round 6 trent jawgemo JonahP leaf,,,,,,,47,0,0
Sylvan T1,,4 Round 2 leaf valyn Round 7 leaf trent Round 10 valyn jawgemo Round 21 leaf JonahP,,,,1 Round 10 jawgemo,,1 Round 3 trent valyn JonahP,,,31,3,2
Meteor T1,,6 Round 10 leaf trent Round 11 leaf jawgemo Round 12 trent JonahP Round 20 JonahP jawgemo Round 29 trent valyn Round 30 trent JonahP,1 Round 24 leaf jawgemo JonahP,,,,,,,,54,1,0
iZu T1,,3 Round 4 leaf valyn Round 7 jawgemo valyn Round 24 valyn trent,1 Round 15 trent JonahP leaf,,,,,,,,29,1,2
