,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
valyn G2,,3 Round 9 Sylvan iZu Round 21 Meteor stax Round 23 stax iZu,1 Round 12 BuZz Sylvan stax,,,,,,,,54,2,0
jawgemo G2,,2 Round 22 iZu stax Round 24 Meteor BuZz,2 Round 13 Meteor iZu BuZz Round 17 stax iZu BuZz,,1 Round 18 stax Sylvan iZu BuZz Meteor,,,,1 Round 18 iZu Sylvan Meteor BuZz,,55,1,0
JonahP G2,,3 Round 12 Meteor iZu Round 21 Sylvan iZu Round 24 stax iZu,1 Round 7 iZu Sylvan stax,,,,,,,,39,2,0
leaf G2,,6 Round 4 iZu stax Round 5 Sylvan BuZz Round 6 iZu Sylvan Round 9 BuZz Meteor Round 10 BuZz stax Round 22 BuZz Sylvan,,,,,,,,,45,0,1
trent G2,,5 Round 1 Meteor BuZz Round 3 BuZz stax Round 4 BuZz Meteor Round 8 Sylvan BuZz Round 23 Meteor BuZz,1 Round 20 Sylvan iZu Meteor,,,,1 Round 20 iZu Meteor,,,,62,2,1
stax T1,,4 Round 6 leaf valyn Round 9 trent valyn Round 18 leaf trent Round 20 valyn JonahP,,,,,1 Round 6 valyn leaf,,,,62,4,1
BuZz T1,,3 Round 1 JonahP leaf Round 8 jawgemo JonahP Round 15 valyn trent,1 Round 5 JonahP jawgemo trent,,,,,,,,42,0,0
Sylvan T1,,3 Round 4 trent leaf Round 6 trent jawgemo Round 8 valyn leaf,,,,,1 Round 4 trent leaf,,,,43,0,0
Meteor T1,,,2 Round 3 leaf valyn jawgemo Round 16 jawgemo JonahP leaf,,,,,,,,32,0,0
iZu T1,,1 Round 19 jawgemo valyn,,,,,,,,,50,5,0
