,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
Crws TLN,,1 Round 15 Jemkin Kushy,,,,,,,,,37,1,0
Killua TLN,,2 Round 5 xffero Monyet Round 11 crazyguy Kushy,,,,,,,,,33,0,0
JitBoyS TLN,,2 Round 10 xffero crazyguy Round 15 crazyguy xffero,,,,,,,,,38,0,1
primmie TLN,,4 Round 6 xffero Kushy Round 11 Monyet xffero Round 17 Monyet Kushy Round 18 xffero Monyet,1 Round 2 xffero Jemkin crazyguy,,,,,,,,51,8,0
thyy TLN,,3 Round 2 Monyet Kushy Round 5 Jemkin Kushy Round 10 Kushy Jemkin,1 Round 1 Monyet xffero Kushy,,,,,,,,55,1,0
crazyguy RRQ,,,1 Round 16 JitBoyS thyy Killua,,,,,,,,35,6,2
Kushy RRQ,,1 Round 3 primmie JitBoyS,,,,,,,,,31,0,2
xffero RRQ,,2 Round 13 Crws JitBoyS Round 14 primmie Killua,3 Round 7 thyy thyy Crws Round 15 Crws thyy primmie Round 19 JitBoyS thyy primmie,,,,,,1 Round 15 primmie Killua thyy JitBoyS,,72,0,0
Monyet RRQ,,3 Round 8 primmie Killua Round 12 JitBoyS Crws Round 18 Crws Killua,1 Round 14 Crws JitBoyS thyy,,1 Round 6 thyy JitBoyS Killua primmie Crws,,,,,,89,1,1
Jemkin RRQ,,4 Round 3 Crws thyy Round 7 primmie JitBoyS Round 10 Killua primmie Round 11 thyy Killua,2 Round 4 thyy JitBoyS primmie Round 17 Crws primmie thyy,,,,,,,,82,0,0
