,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
Crws TLN,,3 Round 1 xffero crazyguy Round 8 crazyguy Kushy Round 15 Monyet Jemkin,2 Round 5 xffero crazyguy Kushy Round 19 Kushy crazyguy xffero,,,,,,,,58,7,1
Killua TLN,,2 Round 3 crazyguy Jemkin Round 12 xffero Monyet,,,,,,,,,41,3,0
JitBoyS TLN,,3 Round 6 Jemkin Kushy Round 10 crazyguy xffero Round 16 Kushy Jemkin,,,,,,,,,48,0,0
primmie TLN,,6 Round 1 Monyet Jemkin Round 7 crazyguy Kushy Round 10 Monyet Jemkin Round 13 xffero Jemkin Round 18 Kushy Jemkin Round 20 Jemkin Monyet,1 Round 2 Monyet Kushy crazyguy,,,,,,,,61,0,0
thyy TLN,,2 Round 8 Monyet Jemkin Round 20 xffero crazyguy,,1 Round 14 Jemkin crazyguy Monyet Kushy,,1 Round 5 Jemkin,,,,,57,1,0
crazyguy RRQ,,1 Round 16 JitBoyS Killua,1 Round 12 primmie Killua thyy,,,,1 Round 12 thyy Killua,,,,57,0,1
Kushy RRQ,,2 Round 3 thyy Killua Round 7 Crws thyy,,,,,,,,,35,0,0
xffero RRQ,,3 Round 9 primmie Killua Round 15 Killua JitBoyS Round 18 JitBoyS Killua,,,,,2 Round 15 Killua JitBoyS Round 18 Killua JitBoyS,,,,75,2,1
Monyet RRQ,,1 Round 9 thyy Crws,1 Round 18 thyy Crws primmie,,,,,,,,51,1,1
Jemkin RRQ,,2 Round 1 Killua thyy Round 5 primmie Crws,2 Round 7 JitBoyS Killua primmie Round 17 JitBoyS Killua thyy,,,,,,,,52,1,0
