,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
Crws TLN,,10,3,,,1,,,,,52,13,4
Killua TLN,,13,1,,,2,,,,,49,6,2
JitBoyS TLN,,16,3,1,1,,,,,,52,2,2
primmie TLN,,17,7,,,2,,,,,54,19,1
thyy TLN,,13,6,1,,2,,,,,55,4,1
crazyguy RRQ,,9,3,,,,2,,,,47,14,6
Kushy RRQ,,7,2,1,,,,,,,38,11,3
xffero RRQ,,7,8,3,,,4,1,1,,61,7,2
Monyet RRQ,,10,5,,1,1,1,,,,58,2,4
Jemkin RRQ,,14,8,1,1,,,,,,58,4,1
