Player,Team,Map,Side,Agents,R2.0,ACS,K,D,A,K/D,KAST,ADR,HS%,FK,FD,FK/FD
Veqaj,M8,Map_2_2Ascent,All,Sova,1.13,203,17,18,11,-1,69%,140,28%,0,0,0
Proxh,M8,Map_2_2Ascent,All,Omen,1.06,181,18,16,9,+2,73%,111,29%,0,1,-1
kamyk,M8,Map_2_2Ascent,All,Kayo,0.97,258,22,23,14,-1,77%,161,37%,7,2,+5
Minny,M8,Map_2_2Ascent,All,Killjoy,0.93,149,13,16,3,-3,69%,109,29%,2,4,-2
ComeBack,M8,Map_2_2Ascent,All,Jett,0.61,167,15,21,2,-6,54%,103,28%,6,4,+2
ara,GX,Map_2_2Ascent,All,Jett,1.49,260,24,14,4,+10,81%,169,27%,4,2,+2
grubinho,GX,Map_2_2Ascent,All,Omen,1.17,240,21,18,15,+3,77%,160,26%,2,2,0
Flickless,GX,Map_2_2Ascent,All,Kayo,1.07,228,20,20,17,0,81%,137,27%,4,4,0
westside,GX,Map_2_2Ascent,All,Cypher,1.00,173,16,15,5,+1,65%,129,44%,0,4,-4
Cloud,GX,Map_2_2Ascent,All,Sova,0.77,142,13,18,3,-5,69%,94,48%,1,3,-2
Veqaj,M8,Map_2_2Ascent,Attack,Sova,0.68,136,5,11,5,-6,54%,100,27%,0,0,0
Proxh,M8,Map_2_2Ascent,Attack,Omen,1.03,161,7,9,6,-2,62%,100,32%,0,0,0
kamyk,M8,Map_2_2Ascent,Attack,Kayo,0.75,215,9,13,5,-4,62%,128,35%,3,0,+3
Minny,M8,Map_2_2Ascent,Attack,Killjoy,0.66,133,5,11,2,-6,62%,94,30%,2,3,-1
ComeBack,M8,Map_2_2Ascent,Attack,Jett,0.53,121,5,10,2,-5,46%,85,20%,1,4,-3
ara,GX,Map_2_2Ascent,Attack,Jett,0.97,201,8,10,2,-2,69%,125,19%,1,1,0
grubinho,GX,Map_2_2Ascent,Attack,Omen,0.70,181,7,12,5,-5,69%,122,32%,1,1,0
Flickless,GX,Map_2_2Ascent,Attack,Kayo,1.11,234,11,11,6,0,85%,135,48%,2,2,0
westside,GX,Map_2_2Ascent,Attack,Cypher,1.04,229,10,10,0,0,54%,165,46%,0,3,-3
Cloud,GX,Map_2_2Ascent,Attack,Sova,0.40,80,4,11,0,-7,62%,50,57%,0,2,-2
Veqaj,M8,Map_2_2Ascent,Defend,Sova,1.58,271,12,7,6,+5,85%,180,29%,0,0,0
Proxh,M8,Map_2_2Ascent,Defend,Omen,1.08,202,11,7,3,+4,85%,122,27%,0,1,-1
kamyk,M8,Map_2_2Ascent,Defend,Kayo,1.19,303,13,10,9,+3,92%,195,38%,4,2,+2
Minny,M8,Map_2_2Ascent,Defend,Killjoy,1.20,165,8,5,1,+3,77%,124,29%,0,1,-1
ComeBack,M8,Map_2_2Ascent,Defend,Jett,0.69,215,10,11,0,-1,62%,120,42%,5,0,+5
ara,GX,Map_2_2Ascent,Defend,Jett,2.02,320,16,4,2,+12,92%,214,32%,3,1,+2
grubinho,GX,Map_2_2Ascent,Defend,Omen,1.64,301,14,6,10,+8,85%,198,22%,1,1,0
Flickless,GX,Map_2_2Ascent,Defend,Kayo,1.03,223,9,9,11,0,77%,138,15%,2,2,0
westside,GX,Map_2_2Ascent,Defend,Cypher,0.97,118,6,5,5,+1,77%,93,41%,0,1,-1
Cloud,GX,Map_2_2Ascent,Defend,Sova,1.14,205,9,7,3,+2,77%,138,43%,1,1,0
