Player,Team,Map,Side,Agents,R2.0,ACS,K,D,A,K/D,KAST,ADR,HS%,FK,FD,FK/FD
keznit,KRÜ,Map_2_2Lotus,All,Raze,1.31,279,22,15,2,+7,80%,170,23%,3,1,+2
Melser,KRÜ,Map_2_2Lotus,All,Omen,1.01,220,15,16,5,-1,75%,156,30%,5,2,+3
Shyy,KRÜ,Map_2_2Lotus,All,Viper,0.86,160,12,14,3,-2,70%,102,24%,0,0,0
Mazino,KRÜ,Map_2_2Lotus,All,Fade,0.41,123,6,17,13,-11,70%,74,12%,0,3,-3
Dantedeu5,KRÜ,Map_2_2Lotus,All,Yoru,0.39,131,9,18,5,-9,70%,89,20%,2,4,-2
brawk,NRG,Map_2_2Lotus,All,Vyse,1.85,294,22,10,9,+12,85%,183,14%,1,1,0
skuba,NRG,Map_2_2Lotus,All,Viper,1.57,243,19,9,10,+10,95%,155,28%,1,1,0
mada,NRG,Map_2_2Lotus,All,Raze,0.97,191,13,15,4,-2,75%,126,17%,6,4,+2
Ethan,NRG,Map_2_2Lotus,All,Fade,0.88,186,12,15,13,-3,80%,113,18%,2,1,+1
s0m,NRG,Map_2_2Lotus,All,Omen,0.80,172,14,15,5,-1,80%,102,24%,0,3,-3
keznit,KRÜ,Map_2_2Lotus,Attack,Raze,1.11,268,9,8,0,+1,88%,165,39%,1,0,+1
Melser,KRÜ,Map_2_2Lotus,Attack,Omen,0.12,67,1,8,2,-7,50%,65,30%,1,2,-1
Shyy,KRÜ,Map_2_2Lotus,Attack,Viper,1.29,261,8,7,1,+1,75%,147,19%,0,0,0
Mazino,KRÜ,Map_2_2Lotus,Attack,Fade,0.02,64,1,8,3,-7,50%,46,9%,0,2,-2
Dantedeu5,KRÜ,Map_2_2Lotus,Attack,Yoru,0.39,153,4,8,1,-4,50%,82,29%,1,1,0
brawk,NRG,Map_2_2Lotus,Attack,Vyse,2.08,326,14,6,5,+8,92%,203,14%,1,0,+1
skuba,NRG,Map_2_2Lotus,Attack,Viper,1.45,239,10,6,7,+4,92%,154,30%,1,1,0
mada,NRG,Map_2_2Lotus,Attack,Raze,0.47,129,5,11,2,-6,58%,85,24%,2,4,-2
Ethan,NRG,Map_2_2Lotus,Attack,Fade,0.69,159,6,10,9,-4,67%,78,0%,1,1,0
s0m,NRG,Map_2_2Lotus,Attack,Omen,0.73,113,6,8,2,-2,67%,64,29%,0,1,-1
keznit,KRÜ,Map_2_2Lotus,Defend,Raze,1.44,287,13,7,2,+6,75%,173,16%,2,1,+1
Melser,KRÜ,Map_2_2Lotus,Defend,Omen,1.59,322,14,8,3,+6,92%,216,29%,4,0,+4
Shyy,KRÜ,Map_2_2Lotus,Defend,Viper,0.57,94,4,7,2,-3,67%,72,36%,0,0,0
Mazino,KRÜ,Map_2_2Lotus,Defend,Fade,0.73,163,5,9,10,-4,83%,93,13%,0,1,-1
Dantedeu5,KRÜ,Map_2_2Lotus,Defend,Yoru,0.38,117,5,10,4,-5,83%,93,15%,1,3,-2
brawk,NRG,Map_2_2Lotus,Defend,Vyse,1.51,247,8,4,4,+4,75%,152,13%,0,1,-1
skuba,NRG,Map_2_2Lotus,Defend,Viper,1.74,250,9,3,3,+6,100%,155,25%,0,0,0
mada,NRG,Map_2_2Lotus,Defend,Raze,1.74,286,8,4,2,+4,100%,187,14%,4,0,+4
Ethan,NRG,Map_2_2Lotus,Defend,Fade,1.16,229,6,5,4,+1,100%,166,35%,1,0,+1
s0m,NRG,Map_2_2Lotus,Defend,Omen,0.90,262,8,7,3,+1,100%,157,21%,0,2,-2
