,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
pANcada LOUD,,4 Round 1 supamen NaturE Round 4 Derrek NaturE Round 7 Derrek NaturE Round 10 NaturE Derrek,,,,,,,,,58,0,0
saadhak LOUD,,1 Round 4 jawgemo supamen,1 Round 5 jawgemo Derrek supamen,,,,,,,,46,0,0
tuyz LOUD,,2 Round 7 supamen Apoth Round 13 Apoth jawgemo,,,,,,,,,39,3,0
cauanzin LOUD,,1 Round 9 NaturE Derrek,1 Round 11 Derrek NaturE Apoth,,,,,,,,68,0,1
Less LOUD,,1 Round 6 jawgemo Apoth,1 Round 8 NaturE Derrek Apoth Less,1 Round 15 jawgemo Derrek NaturE supamen,,,,,,,59,0,2
supamen EG,,3 Round 9 pANcada saadhak Round 10 cauanzin pANcada supamen Round 15 cauanzin tuyz,,,,3 Round 8 Less Round 10 pANcada Round 15 Less,,,,,37,1,1
Derrek EG,,5 Round 4 Less tuyz Round 7 tuyz saadhak Round 10 saadhak Less Round 13 Less tuyz Round 19 saadhak cauanzin,,,,,,,,,48,2,1
jawgemo EG,,2 Round 9 cauanzin Less Round 13 saadhak pANcada,3 Round 3 pANcada Less cauanzin Round 14 saadhak tuyz Less Round 16 pANcada Less saadhak,1 Round 1 saadhak cauanzin tuyz Less,,,,,,,71,1,0
NaturE EG,,1 Round 19 tuyz Less,,,,,,,,,38,5,0
Apoth EG,,4 Round 2 cauanzin tuyz Round 11 saadhak tuyz Round 16 cauanzin tuyz Round 18 saadhak cauanzin,,,,,,,,,50,0,1
