,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
NoMan XLG,,3 Round 8 Zellsis zekken Round 16 zekken N4RRATE NoMan Round 24 zekken N4RRATE,1 Round 11 Zellsis johnqt N4RRATE,,,1 Round 8 zekken,,,,,54,4,1
coconut XLG,,4 Round 6 N4RRATE Zellsis Round 8 N4RRATE bang Round 19 Zellsis bang Round 21 johnqt bang,1 Round 18 N4RRATE johnqt Zellsis,,,,,,,,39,2,0
Rarga XLG,,5 Round 3 N4RRATE zekken Round 4 johnqt zekken Round 5 bang zekken Round 10 Zellsis johnqt Round 20 zekken johnqt,,,,,,,,,49,0,0
Viva XLG,,2 Round 9 N4RRATE zekken Round 12 N4RRATE johnqt,,,,,,,,,48,5,1
happywei XLG,,3 Round 4 Zellsis bang Round 5 Zellsis N4RRATE Round 13 zekken Zellsis,2 Round 10 N4RRATE zekken bang Round 24 bang johnqt Zellsis,,,1 Round 10 bang,,,,,60,0,1
Zellsis SEN,,3 Round 2 Rarga Viva Round 15 coconut NoMan Round 16 Viva happywei,,,,,,,,,41,0,1
johnqt SEN,,2 Round 21 Rarga Viva Round 22 NoMan Rarga,,,,,,,,,56,1,0
bang SEN,,3 Round 10 Rarga coconut Round 15 Viva happywei Round 22 Viva coconut,,,,,,,,,33,1,0
zekken SEN,,4 Round 1 coconut Viva Round 17 happywei coconut Round 19 coconut happywei Round 23 Rarga happywei,2 Round 8 happywei Viva coconut Round 14 Viva Rarga NoMan,,1 Round 7 coconut NoMan NoMan Rarga Viva,,,,,,65,4,1
N4RRATE SEN,,2 Round 4 coconut NoMan Round 21 coconut NoMan,1 Round 13 NoMan happywei Viva,,,1 Round 21 NoMan,,,,,34,5,0
