Player,Team,Map,Side,Agents,R2.0,ACS,K,D,A,K/D,KAST,ADR,HS%,FK,FD,FK/FD
HYUNMIN,DRX,Map_1_1Bind,All,Yoru,1.38,328,23,18,7,+5,81%,202,27%,4,2,+2
BeYN,DRX,Map_1_1Bind,All,Breach,1.05,169,13,14,8,-1,81%,115,29%,2,0,+2
free1ng,DRX,Map_1_1Bind,All,Tejo,0.79,170,11,16,6,-5,71%,116,16%,2,2,0
MaKo,DRX,Map_1_1Bind,All,Brimstone,0.68,136,9,17,11,-8,76%,100,26%,1,1,0
Flashback,DRX,Map_1_1Bind,All,Cypher,0.58,159,11,18,1,-7,33%,116,24%,2,5,-3
trexx,VIT,Map_1_1Bind,All,Brimstone,1.40,255,17,12,13,+5,90%,169,19%,1,0,+1
Kicks,VIT,Map_1_1Bind,All,Skye,1.27,223,17,12,8,+5,67%,133,22%,2,1,+1
Derke,VIT,Map_1_1Bind,All,Raze,1.27,286,21,17,3,+4,71%,189,20%,4,4,0
Less,VIT,Map_1_1Bind,All,Viper,0.98,201,17,14,6,+3,62%,128,18%,0,2,-2
Sayf,VIT,Map_1_1Bind,All,Tejo,0.80,136,11,12,5,-1,71%,76,8%,3,4,-1
HYUNMIN,DRX,Map_1_1Bind,Attack,Yoru,1.37,314,12,10,4,+2,83%,192,25%,4,2,+2
BeYN,DRX,Map_1_1Bind,Attack,Breach,0.48,74,3,9,5,-6,75%,54,25%,0,0,0
free1ng,DRX,Map_1_1Bind,Attack,Tejo,0.76,179,6,9,3,-3,75%,131,18%,1,0,+1
MaKo,DRX,Map_1_1Bind,Attack,Brimstone,0.67,108,5,9,5,-4,83%,73,18%,0,1,-1
Flashback,DRX,Map_1_1Bind,Attack,Cypher,0.76,182,7,10,0,-3,33%,141,32%,1,3,-2
trexx,VIT,Map_1_1Bind,Attack,Brimstone,1.48,342,10,7,6,+3,100%,225,24%,0,0,0
Kicks,VIT,Map_1_1Bind,Attack,Skye,1.60,251,8,5,5,+3,78%,154,19%,0,0,0
Derke,VIT,Map_1_1Bind,Attack,Raze,0.75,215,7,8,0,-1,56%,136,19%,2,3,-1
Less,VIT,Map_1_1Bind,Attack,Viper,0.63,183,6,8,2,-2,56%,107,20%,0,0,0
Sayf,VIT,Map_1_1Bind,Attack,Tejo,0.74,144,5,6,3,-1,67%,73,13%,2,2,0
HYUNMIN,DRX,Map_1_1Bind,Defend,Yoru,1.40,347,11,8,3,+3,78%,214,29%,0,0,0
BeYN,DRX,Map_1_1Bind,Defend,Breach,1.80,298,10,5,3,+5,89%,197,31%,2,0,+2
free1ng,DRX,Map_1_1Bind,Defend,Tejo,0.83,159,5,7,3,-2,67%,96,13%,1,2,-1
MaKo,DRX,Map_1_1Bind,Defend,Brimstone,0.69,174,4,8,6,-4,67%,136,35%,1,0,+1
Flashback,DRX,Map_1_1Bind,Defend,Cypher,0.35,130,4,8,1,-4,33%,83,13%,1,2,-1
trexx,VIT,Map_1_1Bind,Defend,Brimstone,1.35,191,7,5,7,+2,83%,127,14%,1,0,+1
Kicks,VIT,Map_1_1Bind,Defend,Skye,1.02,202,9,7,3,+2,58%,117,26%,2,1,+1
Derke,VIT,Map_1_1Bind,Defend,Raze,1.66,341,14,9,3,+5,83%,229,21%,2,1,+1
Less,VIT,Map_1_1Bind,Defend,Viper,1.24,216,11,6,4,+5,67%,145,17%,0,2,-2
Sayf,VIT,Map_1_1Bind,Defend,Tejo,0.85,131,6,6,2,0,75%,78,5%,1,2,-1
