Player,Team,Map,Side,Agents,R2.0,ACS,K,D,A,K/D,KAST,ADR,HS%,FK,FD,FK/FD
valyn,G2,Map_2_2Lotus,All,Omen,1.42,273,21,17,10,+4,74%,179,32%,4,1,+3
leaf,G2,Map_2_2Lotus,All,Viper,1.18,255,21,18,7,+3,65%,172,16%,0,6,-6
trent,G2,Map_2_2Lotus,All,Tejo,0.80,153,12,16,4,-4,74%,100,40%,0,1,-1
jawgemo,G2,Map_2_2Lotus,All,Yoru,0.74,165,14,18,6,-4,52%,95,30%,3,4,-1
JonahP,G2,Map_2_2Lotus,All,Fade,0.58,136,9,18,12,-9,74%,89,11%,2,2,0
Wo0t,TH,Map_2_2Lotus,All,Chamber,1.35,285,23,16,4,+7,70%,196,35%,3,1,+2
RieNs,TH,Map_2_2Lotus,All,Fade,1.21,213,20,15,8,+5,78%,159,44%,2,2,0
MiniBoo,TH,Map_2_2Lotus,All,Raze,1.10,219,17,15,5,+2,74%,153,26%,7,3,+4
Boo,TH,Map_2_2Lotus,All,Omen,1.08,173,13,15,20,-2,74%,107,23%,1,2,-1
benjyfishy,TH,Map_2_2Lotus,All,Deadlock,0.95,186,14,16,10,-2,74%,133,18%,1,1,0
valyn,G2,Map_2_2Lotus,Attack,Omen,1.19,249,9,10,2,-1,55%,149,22%,1,0,+1
leaf,G2,Map_2_2Lotus,Attack,Viper,1.17,278,10,10,4,0,55%,171,11%,0,3,-3
trent,G2,Map_2_2Lotus,Attack,Tejo,0.48,128,4,9,1,-5,64%,78,35%,0,1,-1
jawgemo,G2,Map_2_2Lotus,Attack,Yoru,0.62,156,6,10,3,-4,45%,90,25%,1,3,-2
JonahP,G2,Map_2_2Lotus,Attack,Fade,0.06,88,2,11,5,-9,73%,54,14%,0,2,-2
Wo0t,TH,Map_2_2Lotus,Attack,Chamber,0.87,221,9,10,1,-1,50%,155,26%,1,1,0
RieNs,TH,Map_2_2Lotus,Attack,Fade,1.04,177,8,8,2,0,67%,121,39%,1,1,0
MiniBoo,TH,Map_2_2Lotus,Attack,Raze,0.87,198,8,9,0,-1,58%,129,33%,3,3,0
Boo,TH,Map_2_2Lotus,Attack,Omen,0.66,116,4,10,7,-6,67%,80,31%,0,1,-1
benjyfishy,TH,Map_2_2Lotus,Attack,Deadlock,1.06,208,8,9,6,-1,75%,155,15%,0,1,-1
valyn,G2,Map_2_2Lotus,Defend,Omen,1.63,296,12,7,8,+5,92%,207,44%,3,1,+2
leaf,G2,Map_2_2Lotus,Defend,Viper,1.18,235,11,8,3,+3,75%,173,19%,0,3,-3
trent,G2,Map_2_2Lotus,Defend,Tejo,1.09,176,8,7,3,+1,83%,120,43%,0,0,0
jawgemo,G2,Map_2_2Lotus,Defend,Yoru,0.86,175,8,8,3,0,58%,100,35%,2,1,+1
JonahP,G2,Map_2_2Lotus,Defend,Fade,1.05,181,7,7,7,0,75%,121,10%,2,0,+2
Wo0t,TH,Map_2_2Lotus,Defend,Chamber,1.87,355,14,6,3,+8,91%,241,41%,2,0,+2
RieNs,TH,Map_2_2Lotus,Defend,Fade,1.39,253,12,7,6,+5,91%,200,47%,1,1,0
MiniBoo,TH,Map_2_2Lotus,Defend,Raze,1.35,243,9,6,5,+3,91%,180,22%,4,0,+4
Boo,TH,Map_2_2Lotus,Defend,Omen,1.54,237,9,5,13,+4,82%,136,19%,1,1,0
benjyfishy,TH,Map_2_2Lotus,Defend,Deadlock,0.84,163,6,7,4,-1,73%,109,24%,1,0,+1
