Player,Team,Map,Side,Agents,R2.0,ACS,K,D,A,K/D,KAST,ADR,HS%,FK,FD,FK/FD
Khalil,FUR,Map_2_2Fracture,All,Brimstone,1.41,264,19,14,6,+5,85%,184,37%,1,0,+1
havoc,FUR,Map_2_2Fracture,All,Raze,0.92,230,15,16,5,-1,70%,163,20%,2,4,-2
mwzera,FUR,Map_2_2Fracture,All,Breach,0.76,141,10,14,6,-4,65%,80,19%,3,3,0
heat,FUR,Map_2_2Fracture,All,Cypher,0.73,156,11,15,4,-4,70%,108,33%,0,2,-2
raafa,FUR,Map_2_2Fracture,All,Sage,0.66,174,12,16,3,-4,55%,105,24%,1,4,-3
NaturE,EG,Map_2_2Fracture,All,Breach,1.42,215,18,11,8,+7,75%,139,22%,0,0,0
supamen,EG,Map_2_2Fracture,All,Brimstone,1.21,204,13,11,13,+2,80%,151,47%,4,2,+2
yay,EG,Map_2_2Fracture,All,Killjoy,1.16,216,14,13,8,+1,80%,150,21%,5,0,+5
icy,EG,Map_2_2Fracture,All,Raze,1.16,270,19,17,3,+2,80%,180,26%,4,2,+2
Derrek,EG,Map_2_2Fracture,All,Tejo,0.71,149,11,15,7,-4,70%,97,36%,0,3,-3
Khalil,FUR,Map_2_2Fracture,Attack,Brimstone,1.70,250,8,4,4,+4,88%,184,26%,1,0,+1
havoc,FUR,Map_2_2Fracture,Attack,Raze,0.70,211,6,6,4,0,75%,140,12%,0,1,-1
mwzera,FUR,Map_2_2Fracture,Attack,Breach,1.17,200,6,4,3,+2,63%,118,13%,1,1,0
heat,FUR,Map_2_2Fracture,Attack,Cypher,0.85,197,6,6,2,0,75%,145,28%,0,1,-1
raafa,FUR,Map_2_2Fracture,Attack,Sage,0.53,142,4,6,2,-2,50%,78,30%,1,2,-1
NaturE,EG,Map_2_2Fracture,Attack,Breach,1.64,257,13,6,3,+7,75%,166,22%,0,0,0
supamen,EG,Map_2_2Fracture,Attack,Brimstone,1.53,239,11,4,3,+7,83%,154,71%,4,1,+3
yay,EG,Map_2_2Fracture,Attack,Killjoy,0.97,206,8,8,6,0,83%,151,18%,2,0,+2
icy,EG,Map_2_2Fracture,Attack,Raze,1.05,265,12,10,1,+2,83%,181,24%,2,1,+1
Derrek,EG,Map_2_2Fracture,Attack,Tejo,0.49,130,5,9,5,-4,67%,79,29%,0,2,-2
Khalil,FUR,Map_2_2Fracture,Defend,Brimstone,1.22,274,11,10,2,+1,83%,184,46%,0,0,0
havoc,FUR,Map_2_2Fracture,Defend,Raze,1.07,244,9,10,1,-1,67%,179,29%,2,3,-1
mwzera,FUR,Map_2_2Fracture,Defend,Breach,0.49,103,4,10,3,-6,67%,55,30%,2,2,0
heat,FUR,Map_2_2Fracture,Defend,Cypher,0.65,129,5,9,2,-4,67%,83,42%,0,1,-1
raafa,FUR,Map_2_2Fracture,Defend,Sage,0.75,197,8,10,1,-2,58%,123,21%,0,2,-2
NaturE,EG,Map_2_2Fracture,Defend,Breach,1.10,153,5,5,5,0,75%,99,25%,0,0,0
supamen,EG,Map_2_2Fracture,Defend,Brimstone,0.74,151,2,7,10,-5,75%,147,15%,0,1,-1
yay,EG,Map_2_2Fracture,Defend,Killjoy,1.45,231,6,5,2,+1,75%,148,31%,3,0,+3
icy,EG,Map_2_2Fracture,Defend,Raze,1.33,279,7,7,2,0,75%,178,30%,2,1,+1
Derrek,EG,Map_2_2Fracture,Defend,Tejo,1.04,180,6,6,2,0,75%,125,43%,0,1,-1
