Player,Team,Map,Side,Agents,R2.0,ACS,K,D,A,K/D,KAST,ADR,HS%,FK,FD,FK/FD
heat,FUR,Map_1_1Abyss,All,Cypher,1.17,222,16,12,1,+4,75%,144,59%,4,0,+4
Khalil,FUR,Map_1_1Abyss,All,Omen,1.02,206,15,15,6,0,75%,124,35%,3,0,+3
mwzera,FUR,Map_1_1Abyss,All,Sova,0.90,149,9,13,7,-4,65%,128,34%,0,1,-1
havoc,FUR,Map_1_1Abyss,All,Jett,0.60,177,13,17,2,-4,55%,106,26%,3,4,-1
raafa,FUR,Map_1_1Abyss,All,Kayo,0.40,126,6,18,8,-12,50%,91,30%,1,4,-3
Derrek,EG,Map_1_1Abyss,All,Sova,1.47,260,20,12,4,+8,90%,166,37%,1,3,-2
icy,EG,Map_1_1Abyss,All,Jett,1.26,281,19,13,6,+6,70%,175,21%,4,6,-2
yay,EG,Map_1_1Abyss,All,Astra,1.23,188,14,10,4,+4,80%,115,36%,3,0,+3
NaturE,EG,Map_1_1Abyss,All,Vyse,1.06,153,11,10,5,+1,70%,112,32%,0,2,-2
supamen,EG,Map_1_1Abyss,All,Omen,0.76,159,11,14,5,-3,80%,100,46%,1,0,+1
heat,FUR,Map_1_1Abyss,Attack,Cypher,0.94,165,7,7,0,0,67%,111,50%,2,0,+2
Khalil,FUR,Map_1_1Abyss,Attack,Omen,1.18,227,10,8,3,+2,75%,135,28%,2,0,+2
mwzera,FUR,Map_1_1Abyss,Attack,Sova,1.22,189,7,7,4,0,67%,147,38%,0,0,0
havoc,FUR,Map_1_1Abyss,Attack,Jett,0.65,178,8,10,1,-2,50%,112,18%,2,3,-1
raafa,FUR,Map_1_1Abyss,Attack,Kayo,0.05,68,1,11,6,-10,50%,53,6%,0,3,-3
Derrek,EG,Map_1_1Abyss,Attack,Sova,1.62,297,9,5,1,+4,100%,198,35%,0,1,-1
icy,EG,Map_1_1Abyss,Attack,Jett,0.60,186,4,7,4,-3,75%,122,10%,1,3,-2
yay,EG,Map_1_1Abyss,Attack,Astra,1.62,269,9,4,3,+5,88%,149,30%,2,0,+2
NaturE,EG,Map_1_1Abyss,Attack,Vyse,1.00,151,5,4,1,+1,75%,111,29%,0,1,-1
supamen,EG,Map_1_1Abyss,Attack,Omen,0.80,174,5,6,3,-1,88%,101,45%,0,0,0
heat,FUR,Map_1_1Abyss,Defend,Cypher,1.51,309,9,5,1,+4,88%,193,69%,2,0,+2
Khalil,FUR,Map_1_1Abyss,Defend,Omen,0.78,176,5,7,3,-2,75%,107,56%,1,0,+1
mwzera,FUR,Map_1_1Abyss,Defend,Sova,0.42,91,2,6,3,-4,63%,99,25%,0,1,-1
havoc,FUR,Map_1_1Abyss,Defend,Jett,0.52,176,5,7,1,-2,63%,96,40%,1,1,0
raafa,FUR,Map_1_1Abyss,Defend,Kayo,0.93,214,5,7,2,-2,50%,146,64%,1,1,0
Derrek,EG,Map_1_1Abyss,Defend,Sova,1.37,236,11,7,3,+4,83%,144,38%,1,2,-1
icy,EG,Map_1_1Abyss,Defend,Jett,1.70,345,15,6,2,+9,67%,211,31%,3,3,0
yay,EG,Map_1_1Abyss,Defend,Astra,0.97,135,5,6,1,-1,75%,93,42%,1,0,+1
NaturE,EG,Map_1_1Abyss,Defend,Vyse,1.09,155,6,6,4,0,67%,112,33%,0,1,-1
supamen,EG,Map_1_1Abyss,Defend,Omen,0.73,150,6,8,2,-2,75%,99,47%,1,0,+1
