Map,Round Number,Score,Winning Team,Winning Side,Win Method
3Sunset,1,"""1-0""",TL,Defenders,Elimination
3Sunset,2,"""2-0""",TL,Defenders,Elimination
3Sunset,3,"""2-1""",GX,Attackers,Spike Detonation
3Sunset,4,"""2-2""",GX,Attackers,Spike Detonation
3Sunset,5,"""3-2""",TL,Defenders,Defuse
3Sunset,6,"""4-2""",TL,Defenders,Defuse
3Sunset,7,"""4-3""",GX,Attackers,Elimination
3Sunset,8,"""4-4""",GX,Attackers,Elimination
3Sunset,9,"""4-5""",GX,Attackers,Elimination
3Sunset,10,"""5-5""",TL,Defenders,Defuse
3Sunset,11,"""5-6""",GX,Attackers,Elimination
3Sunset,12,"""6-6""",TL,Defenders,Defuse
3Sunset,13,"""7-6""",GX,Attackers,Elimination
3Sunset,14,"""8-6""",GX,Attackers,Elimination
3Sunset,15,"""9-6""",GX,Attackers,Elimination
3Sunset,16,"""10-6""",GX,Attackers,Elimination
3Sunset,17,"""10-7""",TL,Defenders,Elimination
3Sunset,18,"""11-7""",GX,Attackers,Spike Detonation
3Sunset,19,"""12-7""",GX,Attackers,Elimination
3Sunset,20,"""12-8""",TL,Defenders,Defuse
3Sunset,21,"""12-9""",TL,Defenders,Elimination
3Sunset,22,"""12-10""",TL,Defenders,Elimination
3Sunset,23,"""13-10""",GX,Attackers,Elimination
3Sunset,24,"""""",,,
