,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
free1ng DRX,,,1 Round 18 keiko paTiTek trexx,,,,,,,,45,0,0
MaKo DRX,,2 Round 1 paTiTek trexx Round 5 trexx keiko,1 Round 12 kamo paTiTek trexx,,,,,,,,45,2,0
BeYN DRX,,3 Round 8 nAts keiko Round 12 keiko nAts Round 13 trexx nAts,,,,,1 Round 12 keiko nAts,,,,35,2,4
HYUNMIN DRX,,5 Round 1 keiko nAts Round 11 keiko nAts Round 13 keiko paTiTek Round 18 nAts kamo Round 19 trexx paTiTek,2 Round 10 kamo trexx paTiTek Round 14 kamo paTiTek trexx,1 Round 20 keiko kamo paTiTek trexx,,,,,,,83,0,0
Flashback DRX,,1 Round 19 nAts kamo,1 Round 2 nAts paTiTek trexx,2 Round 9 kamo paTiTek nAts trexx Round 16 paTiTek trexx keiko kamo,,,,1 Round 16 kamo keiko trexx,,,59,0,0
paTiTek TL,,,,,,,,,,,21,3,0
nAts TL,,4 Round 3 MaKo HYUNMIN Round 5 HYUNMIN MaKo Round 12 HYUNMIN MaKo Round 15 MaKo BeYN,,,,,,,,,40,1,0
trexx TL,,1 Round 18 Flashback BeYN,1 Round 10 BeYN Flashback free1ng,,,,,,,,48,1,0
keiko TL,,3 Round 7 BeYN Flashback Round 12 free1ng Flashback Round 15 HYUNMIN Flashback,1 Round 16 HYUNMIN MaKo BeYN,,,,,,,,64,2,0
kamo TL,,4 Round 3 BeYN free1ng Round 4 HYUNMIN Flashback Round 7 MaKo free1ng Round 13 Flashback MaKo,2 Round 6 HYUNMIN free1ng MaKo Round 11 free1ng HYUNMIN Flashback,,,,,,,,62,3,0
