Player,Team,Map,Side,Agents,R2.0,ACS,K,D,A,K/D,KAST,ADR,HS%,FK,FD,FK/FD
silentzz,2G,Map_3_3Haven,All,Iso,1.20,278,16,13,1,+3,59%,189,59%,2,4,-2
spike,2G,Map_3_3Haven,All,Yoru,0.94,211,13,13,0,0,53%,130,41%,4,4,0
lz,2G,Map_3_3Haven,All,Omen,0.77,115,6,13,6,-7,65%,80,44%,1,1,0
gobera,2G,Map_3_3Haven,All,Cypher,0.27,47,2,14,3,-12,35%,35,17%,0,0,0
pryze,2G,Map_3_3Haven,All,Sova,0.10,58,1,15,2,-14,29%,52,5%,0,1,-1
johnqt,SEN,Map_3_3Haven,All,Viper,1.57,220,15,5,5,+10,94%,143,32%,2,1,+1
bang,SEN,Map_3_3Haven,All,Omen,1.45,272,17,8,6,+9,82%,163,31%,1,2,-1
N4RRATE,SEN,Map_3_3Haven,All,Sova,1.22,194,12,7,8,+5,82%,136,29%,0,1,-1
Zellsis,SEN,Map_3_3Haven,All,Killjoy,1.15,184,12,8,2,+4,76%,115,31%,2,2,0
zekken,SEN,Map_3_3Haven,All,Neon,1.13,205,12,10,4,+2,71%,119,26%,5,1,+4
silentzz,2G,Map_3_3Haven,Attack,Iso,1.50,335,6,4,0,+2,60%,214,55%,1,1,0
spike,2G,Map_3_3Haven,Attack,Yoru,0.57,123,3,4,0,-1,40%,78,50%,1,1,0
lz,2G,Map_3_3Haven,Attack,Omen,0.41,72,1,5,2,-4,60%,39,50%,1,0,+1
gobera,2G,Map_3_3Haven,Attack,Cypher,0.06,52,0,5,2,-5,20%,52,17%,0,0,0
pryze,2G,Map_3_3Haven,Attack,Sova,0.02,33,0,5,1,-5,20%,33,0%,0,0,0
johnqt,SEN,Map_3_3Haven,Attack,Viper,1.32,164,8,3,2,+5,92%,119,56%,1,1,0
bang,SEN,Map_3_3Haven,Attack,Omen,1.66,295,13,5,4,+8,83%,179,39%,1,0,+1
N4RRATE,SEN,Map_3_3Haven,Attack,Sova,1.25,190,9,5,4,+4,83%,132,42%,0,1,-1
Zellsis,SEN,Map_3_3Haven,Attack,Killjoy,0.96,160,7,7,2,0,75%,113,23%,1,1,0
zekken,SEN,Map_3_3Haven,Attack,Neon,0.92,199,8,8,1,0,58%,112,41%,5,1,+4
silentzz,2G,Map_3_3Haven,Defend,Iso,1.07,255,10,9,1,+1,58%,179,62%,1,3,-2
spike,2G,Map_3_3Haven,Defend,Yoru,1.09,248,10,9,0,+1,58%,151,39%,3,3,0
lz,2G,Map_3_3Haven,Defend,Omen,0.93,134,5,8,4,-3,67%,97,43%,0,1,-1
gobera,2G,Map_3_3Haven,Defend,Cypher,0.36,45,2,9,1,-7,42%,27,17%,0,0,0
pryze,2G,Map_3_3Haven,Defend,Sova,0.18,69,1,10,1,-9,33%,60,8%,0,1,-1
johnqt,SEN,Map_3_3Haven,Defend,Viper,2.18,356,7,2,3,+5,100%,202,14%,1,0,+1
bang,SEN,Map_3_3Haven,Defend,Omen,0.95,219,4,3,2,+1,80%,124,14%,0,2,-2
N4RRATE,SEN,Map_3_3Haven,Defend,Sova,1.16,206,3,2,4,+1,80%,145,12%,0,0,0
Zellsis,SEN,Map_3_3Haven,Defend,Killjoy,1.58,242,5,1,0,+4,80%,118,44%,1,1,0
zekken,SEN,Map_3_3Haven,Defend,Neon,1.65,220,4,2,3,+2,100%,137,0%,0,0,0
