Player,Team,Map,Side,Agents,R2.0,ACS,K,D,A,K/D,KAST,ADR,HS%,FK,FD,FK/FD
GuanG,NOVA,Map_3_3Corrode,All,Waylay,,329,26,14,0,+12,,,,,,
GREEN,NOVA,Map_3_3Corrode,All,Kayo,,226,19,16,10,+3,,,,,,
OBONE,NOVA,Map_3_3Corrode,All,Omen,,147,11,20,9,-9,,,,,,
Ezeir,NOVA,Map_3_3Corrode,All,Viper,,139,11,15,5,-4,,,,,,
heybay,NOVA,Map_3_3Corrode,All,Fade,,128,11,16,5,-5,,,,,,
Life,FPX,Map_3_3Corrode,All,Waylay,,220,20,12,4,+8,,,,,,
AAAAY,FPX,Map_3_3Corrode,All,Veto,,220,18,16,6,+2,,,,,,
Setrod,FPX,Map_3_3Corrode,All,Viper,,211,18,15,3,+3,,,,,,
BerLIN,FPX,Map_3_3Corrode,All,Fade,,159,13,19,7,-6,,,,,,
York,FPX,Map_3_3Corrode,All,Omen,,147,12,16,9,-4,,,,,,
GuanG,NOVA,Map_3_3Corrode,Attack,Waylay,,,,,,,,,
GREEN,NOVA,Map_3_3Corrode,Attack,Kayo,,,,,,,,,
OBONE,NOVA,Map_3_3Corrode,Attack,Omen,,,,,,,,,
Ezeir,NOVA,Map_3_3Corrode,Attack,Viper,,,,,,,,,
heybay,NOVA,Map_3_3Corrode,Attack,Fade,,,,,,,,,
Life,FPX,Map_3_3Corrode,Attack,Waylay,,,,,,,,,
AAAAY,FPX,Map_3_3Corrode,Attack,Veto,,,,,,,,,
Setrod,FPX,Map_3_3Corrode,Attack,Viper,,,,,,,,,
BerLIN,FPX,Map_3_3Corrode,Attack,Fade,,,,,,,,,
York,FPX,Map_3_3Corrode,Attack,Omen,,,,,,,,,
GuanG,NOVA,Map_3_3Corrode,Defend,Waylay,,,,,,,,,
GREEN,NOVA,Map_3_3Corrode,Defend,Kayo,,,,,,,,,
OBONE,NOVA,Map_3_3Corrode,Defend,Omen,,,,,,,,,
Ezeir,NOVA,Map_3_3Corrode,Defend,Viper,,,,,,,,,
heybay,NOVA,Map_3_3Corrode,Defend,Fade,,,,,,,,,
Life,FPX,Map_3_3Corrode,Defend,Waylay,,,,,,,,,
AAAAY,FPX,Map_3_3Corrode,Defend,Veto,,,,,,,,,
Setrod,FPX,Map_3_3Corrode,Defend,Viper,,,,,,,,,
BerLIN,FPX,Map_3_3Corrode,Defend,Fade,,,,,,,,,
York,FPX,Map_3_3Corrode,Defend,Omen,,,,,,,,,
