,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
C0M LEV,,1 Round 21 mta Melser,,1 Round 16 Shyy heat Melser mta,,1 Round 1 Shyy,,,,,49,3,1
tex LEV,,4 Round 2 mta Melser Round 10 Melser Shyy Round 13 Shyy heat Round 22 heat Shyy,,1 Round 14 mta heat Shyy keznit,,,,,,,47,0,0
Mazino LEV,,6 Round 1 Melser mta Round 3 heat Melser Round 6 mta heat Round 7 mta Melser Round 8 heat Shyy Round 13 keznit Melser,,1 Round 20 mta Shyy Melser keznit,,1 Round 3 Shyy,,,,,69,7,1
aspas LEV,,4 Round 2 Shyy keznit Round 5 mta Shyy Round 8 Melser keznit Round 18 mta heat,1 Round 4 mta heat Melser,2 Round 9 keznit mta Melser heat Round 23 heat Melser mta Shyy,,,,,,,72,0,0
kiNgg LEV,,3 Round 3 keznit mta Round 5 Melser heat Round 6 Shyy keznit,,,,,,,,,45,0,1
Melser KRÜ,,,,,,,,,,,32,4,1
keznit KRÜ,,2 Round 7 tex keznit Round 17 C0M aspas,,,,,,,,,44,0,0
heat KRÜ,,1 Round 7 kiNgg Mazino,,,,1 Round 7 Mazino,,,,,40,1,1
Shyy KRÜ,,3 Round 1 Mazino aspas Round 4 C0M Mazino Round 9 aspas C0M,3 Round 3 aspas kiNgg Mazino Round 12 kiNgg Mazino tex Round 18 tex Mazino C0M,,,1 Round 21 C0M,1 Round 9 C0M aspas,,,,63,2,2
mta KRÜ,,3 Round 7 aspas C0M Round 10 C0M aspas Round 15 C0M tex,2 Round 21 tex kiNgg Mazino Round 22 C0M kiNgg tex,1 Round 19 C0M kiNgg Mazino tex,,,,1 Round 22 C0M tex kiNgg,,,64,0,1
