(BANK) FUT M8 (BANK),1 0.4k 0.2k,2 9.6k $$ 5.5k,3 1.0k $$$ $$ 11.7k,4 6.1k $$$ $$$ 2.6k,5 11.8k $ $$$ 6.4k,6 2.6k $$$ $$$ 11.5k,7 2.2k $$ $$$ 13.7k,8 7.3k $$$ $$$ 4.0k,9 1.9k $$$ $$$ 8.2k,10 8.7k $ $$$ 11.1k,11 2.5k $$$ $$$ 18.7k,12 4.6k $$$ $$$ 8.1k
(BANK) FUT M8 (BANK),13 0.1k 0.1k,14 9.5k $$ 3.3k,15 0.5k $$$ $$ 13.9k,16 10.1k $ $$$ 12.9k,17 10.9k $$$ $$ 3.9k,18 9.9k $$$ $ 10.4k,19 13.9k $$$ $$$ 3.7k,20 3.0k $$$ $$$ 4.1k,,,,
