Map,Round Number,Score,Winning Team,Winning Side,Win Method
1Haven,1,"""0-1""",NOVA,Attackers,Elimination
1Haven,2,"""0-2""",NOVA,Attackers,Spike Detonation
1Haven,3,"""1-2""",FPX,Defenders,Elimination
1Haven,4,"""1-3""",NOVA,Attackers,Elimination
1Haven,5,"""2-3""",FPX,Defenders,Defuse
1Haven,6,"""2-4""",NOVA,Attackers,Elimination
1Haven,7,"""2-5""",NOVA,Attackers,Elimination
1Haven,8,"""3-5""",FPX,Defenders,Defuse
1Haven,9,"""3-6""",NOVA,Attackers,Elimination
1Haven,10,"""3-7""",NOVA,Attackers,Spike Detonation
1Haven,11,"""3-8""",NOVA,Attackers,Spike Detonation
1Haven,12,"""4-8""",FPX,Defenders,Elimination
1Haven,13,"""5-8""",NOVA,Attackers,Elimination
1Haven,14,"""6-8""",NOVA,Attackers,Elimination
1Haven,15,"""6-9""",FPX,Defenders,Elimination
1Haven,16,"""6-10""",FPX,Defenders,Elimination
1Haven,17,"""6-11""",FPX,Defenders,Elimination
1Haven,18,"""6-12""",FPX,Defenders,Defuse
1Haven,19,"""6-13""",FPX,Defenders,Elimination
1Haven,20,"""""",,,
1Haven,21,"""""",,,
1Haven,22,"""""",,,
1Haven,23,"""""",,,
1Haven,24,"""""",,,
