,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
Zellsis SEN,,3 Round 12 skuba s0m Round 13 mada skuba Round 14 brawk Ethan,,,,,,,,,46,3,0
johnqt SEN,,5 Round 5 s0m mada Round 11 s0m Ethan Round 12 mada Ethan Round 14 s0m mada Round 16 mada brawk,,,,,,,,,63,2,0
bang SEN,,,,,,,,,,,30,0,0
zekken SEN,,3 Round 2 skuba brawk Round 4 skuba mada Round 7 skuba s0m,,,,,,,,,33,0,1
N4RRATE SEN,,1 Round 11 mada brawk,,,,,,,,,41,2,0
brawk NRG,,5 Round 1 N4RRATE zekken Round 5 johnqt bang Round 13 bang N4RRATE Round 16 Zellsis bang Round 17 Zellsis johnqt,1 Round 6 zekken N4RRATE bang,,,1 Round 12 johnqt,,,,,80,0,2
s0m NRG,,2 Round 2 zekken bang Round 15 zekken bang,,,,,,,,,40,1,0
mada NRG,,,,,,,,,,,44,0,2
skuba NRG,,4 Round 1 Zellsis bang Round 5 zekken Zellsis Round 8 bang johnqt Round 17 zekken bang,,,,,,,,,68,1,1
Ethan NRG,,2 Round 9 Zellsis N4RRATE Round 10 johnqt Zellsis,3 Round 3 zekken N4RRATE bang Round 4 bang Zellsis johnqt Round 12 N4RRATE zekken Zellsis,,,,,,,,81,2,0
