,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
Zellsis SEN,,1 Round 14 s0m brawk,2 Round 15 s0m brawk skuba Round 19 mada Ethan brawk,,,,,,,,50,3,2
johnqt SEN,,3 Round 6 mada s0m Round 7 mada s0m Round 22 brawk skuba,1 Round 10 mada Ethan s0m,,,,,,,,55,0,0
bang SEN,,4 Round 8 skuba s0m Round 17 mada s0m Round 20 Ethan brawk Round 21 mada s0m,,,,,,,,,58,1,1
zekken SEN,,3 Round 13 s0m Ethan Round 20 mada s0m Round 23 mada skuba,1 Round 3 Ethan s0m brawk,,,,,,,,50,1,0
N4RRATE SEN,,3 Round 8 Ethan mada Round 9 Ethan s0m Round 21 Ethan brawk,2 Round 1 s0m mada Ethan Round 16 Ethan s0m skuba,,,,,,,,57,2,0
brawk NRG,,2 Round 22 N4RRATE zekken Round 23 zekken bang,1 Round 11 zekken Zellsis bang,1 Round 9 N4RRATE johnqt Zellsis bang,,,,,,,70,0,0
s0m NRG,,2 Round 5 bang Zellsis Round 16 zekken Zellsis,,,,,,,,,33,0,0
mada NRG,,5 Round 3 johnqt zekken Round 7 zekken N4RRATE Round 12 zekken N4RRATE Round 17 johnqt N4RRATE Round 18 N4RRATE Zellsis,,,,,,,,,46,1,0
skuba NRG,,1 Round 2 zekken Zellsis skuba,1 Round 10 zekken bang johnqt,1 Round 20 N4RRATE johnqt zekken bang skuba,,2 Round 10 johnqt Round 20 bang,,,,,41,0,2
Ethan NRG,,2 Round 7 Zellsis johnqt Round 17 zekken Zellsis,,1 Round 6 zekken N4RRATE Zellsis johnqt,,,,,,,54,5,1
