Player,Team,Map,Side,Agents,R2.0,ACS,K,D,A,K/D,KAST,ADR,HS%,FK,FD,FK/FD
zekken,SEN,Map_4_4Split,All,Yoru,1.56,310,23,14,7,+9,75%,184,24%,6,4,+2
N4RRATE,SEN,Map_4_4Split,All,Breach,1.19,200,15,10,7,+5,80%,109,26%,1,1,0
Zellsis,SEN,Map_4_4Split,All,Viper,1.13,191,12,12,11,0,70%,137,19%,1,1,0
johnqt,SEN,Map_4_4Split,All,Tejo,0.93,175,11,12,6,-1,80%,121,13%,2,1,+1
bang,SEN,Map_4_4Split,All,Omen,0.86,152,11,13,9,-2,75%,95,36%,0,3,-3
nzr,MIBR,Map_4_4Split,All,Skye,1.19,272,19,16,6,+3,75%,180,30%,4,1,+3
xenom,MIBR,Map_4_4Split,All,Astra,0.83,143,10,12,6,-2,70%,101,24%,0,0,0
artzin,MIBR,Map_4_4Split,All,Raze,0.72,172,10,15,6,-5,70%,119,17%,3,4,-1
cortezia,MIBR,Map_4_4Split,All,Viper,0.71,174,11,14,2,-3,60%,129,23%,1,0,+1
aspas,MIBR,Map_4_4Split,All,Jett,0.53,132,11,15,0,-4,60%,95,33%,2,5,-3
zekken,SEN,Map_4_4Split,Attack,Yoru,1.64,304,14,8,5,+6,75%,185,28%,4,3,+1
N4RRATE,SEN,Map_4_4Split,Attack,Breach,1.05,172,8,5,4,+3,75%,92,28%,0,1,-1
Zellsis,SEN,Map_4_4Split,Attack,Viper,1.04,210,8,7,4,+1,75%,150,28%,0,0,0
johnqt,SEN,Map_4_4Split,Attack,Tejo,0.96,186,7,7,4,0,75%,127,13%,2,1,+1
bang,SEN,Map_4_4Split,Attack,Omen,0.63,104,4,8,5,-4,67%,63,25%,0,1,-1
nzr,MIBR,Map_4_4Split,Attack,Skye,1.95,411,12,6,3,+6,75%,294,36%,2,0,+2
xenom,MIBR,Map_4_4Split,Attack,Astra,0.59,138,4,6,1,-2,50%,96,20%,0,0,0
artzin,MIBR,Map_4_4Split,Attack,Raze,0.49,174,4,7,3,-3,63%,109,16%,1,2,-1
cortezia,MIBR,Map_4_4Split,Attack,Viper,0.96,149,4,5,0,-1,50%,114,27%,0,0,0
aspas,MIBR,Map_4_4Split,Attack,Jett,0.03,57,2,7,0,-5,50%,42,67%,1,2,-1
zekken,SEN,Map_4_4Split,Defend,Yoru,1.45,320,9,6,2,+3,75%,182,18%,2,1,+1
N4RRATE,SEN,Map_4_4Split,Defend,Breach,1.40,243,7,5,3,+2,88%,135,25%,1,0,+1
Zellsis,SEN,Map_4_4Split,Defend,Viper,1.27,164,4,5,7,-1,63%,119,9%,1,1,0
johnqt,SEN,Map_4_4Split,Defend,Tejo,0.88,160,4,5,2,-1,88%,112,13%,0,0,0
bang,SEN,Map_4_4Split,Defend,Omen,1.21,224,7,5,4,+2,88%,144,44%,0,2,-2
nzr,MIBR,Map_4_4Split,Defend,Skye,0.68,181,7,10,3,-3,75%,104,22%,2,1,+1
xenom,MIBR,Map_4_4Split,Defend,Astra,0.99,146,6,6,5,0,83%,104,28%,0,0,0
artzin,MIBR,Map_4_4Split,Defend,Raze,0.87,171,6,8,3,-2,75%,125,17%,2,2,0
cortezia,MIBR,Map_4_4Split,Defend,Viper,0.55,191,7,9,2,-2,67%,139,21%,1,0,+1
aspas,MIBR,Map_4_4Split,Defend,Jett,0.90,182,9,8,0,+1,67%,130,27%,1,3,-2
