Player,Team,Map,Side,Agents,R2.0,ACS,K,D,A,K/D,KAST,ADR,HS%,FK,FD,FK/FD
Derke,VIT,All_Maps,All,"Neon, Raze",1.24,264,43,32,9,+11,74%,175,23%,8,10,-2
Less,VIT,All_Maps,All,"Cypher, Viper",1.14,231,38,31,9,+7,74%,146,30%,5,6,-1
Kicks,VIT,All_Maps,All,"Omen, Skye",0.94,154,26,27,18,-1,77%,89,35%,1,4,-3
KovaQ,VIT,All_Maps,All,"Breach, Brimstone",0.93,187,32,32,14,0,74%,117,35%,4,1,+3
UNFAKE,VIT,All_Maps,All,"Sova, Gekko",0.58,132,22,35,11,-13,64%,84,31%,2,6,-4
grubinho,GX,All_Maps,All,"Omen, Astra",1.20,229,36,32,19,+4,72%,157,29%,5,2,+3
Cloud,GX,All_Maps,All,"Sova, Gekko",1.12,208,36,32,11,+4,68%,141,37%,3,4,-1
Flickless,GX,All_Maps,All,"Breach, Viper",1.00,165,28,29,11,-1,64%,109,26%,5,4,+1
westside,GX,All_Maps,All,"Cypher, Deadlock",1.00,184,30,33,9,-3,64%,119,42%,8,2,+6
ara,GX,All_Maps,All,"Neon, Raze",0.70,156,27,35,4,-8,70%,100,21%,6,8,-2
Derke,VIT,All_Maps,Attack,"Neon, Raze",1.47,284,25,15,1,+10,75%,186,32%,4,5,-1
Less,VIT,All_Maps,Attack,"Cypher, Viper",1.06,224,18,17,2,+1,71%,145,30%,5,3,+2
Kicks,VIT,All_Maps,Attack,"Omen, Skye",0.85,119,10,14,10,-4,71%,67,26%,0,2,-2
KovaQ,VIT,All_Maps,Attack,"Breach, Brimstone",0.85,181,15,16,6,-1,67%,117,34%,1,0,+1
UNFAKE,VIT,All_Maps,Attack,"Sova, Gekko",0.38,67,6,18,3,-12,58%,49,29%,0,4,-4
grubinho,GX,All_Maps,Attack,"Omen, Astra",1.37,282,22,18,10,+4,74%,185,34%,2,1,+1
Cloud,GX,All_Maps,Attack,"Sova, Gekko",0.88,163,13,16,5,-3,65%,108,40%,2,2,0
Flickless,GX,All_Maps,Attack,"Breach, Viper",0.83,132,12,15,2,-3,57%,90,20%,1,1,0
westside,GX,All_Maps,Attack,"Cypher, Deadlock",1.32,225,19,16,4,+3,70%,153,48%,5,0,+5
ara,GX,All_Maps,Attack,"Neon, Raze",0.34,133,11,22,1,-11,65%,81,13%,3,6,-3
Derke,VIT,All_Maps,Defend,"Neon, Raze",1.00,245,18,17,8,+1,74%,164,16%,4,5,-1
Less,VIT,All_Maps,Defend,"Cypher, Viper",1.22,238,20,14,7,+6,78%,148,30%,0,3,-3
Kicks,VIT,All_Maps,Defend,"Omen, Skye",1.04,192,16,13,8,+3,83%,112,43%,1,2,-1
KovaQ,VIT,All_Maps,Defend,"Breach, Brimstone",1.02,195,17,16,8,+1,83%,117,37%,3,1,+2
UNFAKE,VIT,All_Maps,Defend,"Sova, Gekko",0.83,199,16,17,8,-1,70%,120,32%,2,2,0
grubinho,GX,All_Maps,Defend,"Omen, Astra",1.04,175,14,14,9,0,71%,130,22%,3,1,+2
Cloud,GX,All_Maps,Defend,"Sova, Gekko",1.34,252,23,16,6,+7,71%,172,35%,1,2,-1
Flickless,GX,All_Maps,Defend,"Breach, Viper",1.16,197,16,14,9,+2,71%,127,30%,4,3,+1
westside,GX,All_Maps,Defend,"Cypher, Deadlock",0.69,147,11,17,5,-6,58%,88,33%,3,2,+1
ara,GX,All_Maps,Defend,"Neon, Raze",1.06,181,16,13,3,+3,75%,118,29%,3,2,+1
