Player,Team,Map,Side,Agents,R2.0,ACS,K,D,A,K/D,KAST,ADR,HS%,FK,FD,FK/FD
Asuna,100T,Map_2_2Bind,All,Raze,1.64,316,19,8,5,+11,72%,216,18%,1,3,-2
zander,100T,Map_2_2Bind,All,Viper,1.54,311,19,9,3,+10,83%,193,18%,5,2,+3
Kess,100T,Map_2_2Bind,All,Brimstone,1.19,145,9,7,11,+2,83%,85,33%,0,0,0
eeiu,100T,Map_2_2Bind,All,Fade,1.03,136,9,8,7,+1,83%,84,30%,1,0,+1
Cryocells,100T,Map_2_2Bind,All,Yoru,0.81,151,11,11,5,0,72%,90,14%,3,3,0
Melser,KRÜ,Map_2_2Bind,All,Brimstone,0.95,181,11,14,5,-3,61%,126,21%,1,0,+1
Dantedeu5,KRÜ,Map_2_2Bind,All,Raze,0.82,176,10,14,3,-4,61%,119,31%,4,6,-2
Shyy,KRÜ,Map_2_2Bind,All,Vyse,0.80,139,8,13,3,-5,61%,111,24%,2,1,+1
keznit,KRÜ,Map_2_2Bind,All,Skye,0.72,125,7,12,6,-5,56%,71,24%,1,1,0
Mazino,KRÜ,Map_2_2Bind,All,Viper,0.55,124,7,14,3,-7,56%,87,27%,0,2,-2
Asuna,100T,Map_2_2Bind,Attack,Raze,1.64,354,14,6,3,+8,67%,239,26%,1,3,-2
zander,100T,Map_2_2Bind,Attack,Viper,1.63,333,14,6,0,+8,83%,207,26%,2,1,+1
Kess,100T,Map_2_2Bind,Attack,Brimstone,1.09,108,4,5,8,-1,75%,68,44%,0,0,0
eeiu,100T,Map_2_2Bind,Attack,Fade,1.06,146,6,6,6,0,75%,92,36%,1,0,+1
Cryocells,100T,Map_2_2Bind,Attack,Yoru,0.56,125,5,8,3,-3,75%,76,3%,1,3,-2
Melser,KRÜ,Map_2_2Bind,Attack,Brimstone,1.00,181,4,5,1,-1,67%,112,43%,0,0,0
Dantedeu5,KRÜ,Map_2_2Bind,Attack,Raze,0.47,121,2,5,1,-3,67%,72,11%,1,2,-1
Shyy,KRÜ,Map_2_2Bind,Attack,Vyse,0.34,65,1,5,1,-4,33%,65,25%,0,1,-1
keznit,KRÜ,Map_2_2Bind,Attack,Skye,0.82,181,3,4,1,-1,67%,123,30%,0,0,0
Mazino,KRÜ,Map_2_2Bind,Attack,Viper,0.48,103,2,5,1,-3,50%,63,67%,0,2,-2
Asuna,100T,Map_2_2Bind,Defend,Raze,1.64,242,5,2,2,+3,83%,171,7%,0,0,0
zander,100T,Map_2_2Bind,Defend,Viper,1.36,268,5,3,3,+2,83%,164,5%,3,1,+2
Kess,100T,Map_2_2Bind,Defend,Brimstone,1.40,221,5,2,3,+3,100%,119,27%,0,0,0
eeiu,100T,Map_2_2Bind,Defend,Fade,0.99,117,3,2,1,+1,100%,68,17%,0,0,0
Cryocells,100T,Map_2_2Bind,Defend,Yoru,1.31,203,6,3,2,+3,67%,119,50%,2,0,+2
Melser,KRÜ,Map_2_2Bind,Defend,Brimstone,0.92,182,7,9,4,-2,58%,133,17%,1,0,+1
Dantedeu5,KRÜ,Map_2_2Bind,Defend,Raze,0.99,205,8,9,2,-1,58%,142,39%,3,4,-1
Shyy,KRÜ,Map_2_2Bind,Defend,Vyse,1.03,177,7,8,2,-1,75%,134,24%,2,0,+2
keznit,KRÜ,Map_2_2Bind,Defend,Skye,0.66,98,4,8,5,-4,50%,45,18%,1,1,0
Mazino,KRÜ,Map_2_2Bind,Defend,Viper,0.58,136,5,9,2,-4,58%,99,22%,0,0,0
