Player,Team,Map,Side,Agents,R2.0,ACS,K,D,A,K/D,KAST,ADR,HS%,FK,FD,FK/FD
eeiu,100T,Map_1_1Corrode,All,Sova,1.47,290,18,9,4,+9,82%,200,42%,1,1,0
Cryocells,100T,Map_1_1Corrode,All,Chamber,1.46,224,15,5,1,+10,94%,139,13%,6,0,+6
Kess,100T,Map_1_1Corrode,All,Fade,1.40,210,14,6,4,+8,82%,123,26%,1,0,+1
Asuna,100T,Map_1_1Corrode,All,Yoru,1.25,256,15,11,9,+4,94%,162,26%,4,2,+2
zander,100T,Map_1_1Corrode,All,Omen,1.02,174,9,10,14,-1,76%,105,31%,1,1,0
Dantedeu5,KRÜ,Map_1_1Corrode,All,Neon,0.84,210,11,15,4,-4,65%,131,25%,2,4,-2
keznit,KRÜ,Map_1_1Corrode,All,Omen,0.79,189,10,14,5,-4,59%,126,26%,1,4,-3
Shyy,KRÜ,Map_1_1Corrode,All,Vyse,0.76,203,10,14,3,-4,59%,137,23%,0,2,-2
Melser,KRÜ,Map_1_1Corrode,All,Fade,0.52,80,4,13,6,-9,47%,52,21%,1,2,-1
Mazino,KRÜ,Map_1_1Corrode,All,Viper,0.46,119,6,15,6,-9,59%,64,29%,0,1,-1
eeiu,100T,Map_1_1Corrode,Attack,Sova,1.59,253,5,2,1,+3,100%,160,43%,0,0,0
Cryocells,100T,Map_1_1Corrode,Attack,Chamber,1.92,336,7,1,0,+6,100%,202,7%,2,0,+2
Kess,100T,Map_1_1Corrode,Attack,Fade,2.07,256,6,0,1,+6,100%,153,23%,0,0,0
Asuna,100T,Map_1_1Corrode,Attack,Yoru,1.13,181,3,3,3,0,100%,118,36%,1,1,0
zander,100T,Map_1_1Corrode,Attack,Omen,1.80,257,4,1,6,+3,100%,140,33%,1,0,+1
Dantedeu5,KRÜ,Map_1_1Corrode,Attack,Neon,1.07,247,10,10,3,0,75%,147,22%,2,3,-1
keznit,KRÜ,Map_1_1Corrode,Attack,Omen,0.94,190,8,9,3,-1,67%,119,21%,1,2,-1
Shyy,KRÜ,Map_1_1Corrode,Attack,Vyse,0.78,187,7,9,2,-2,50%,126,35%,0,2,-2
Melser,KRÜ,Map_1_1Corrode,Attack,Fade,0.66,93,3,8,6,-5,58%,61,17%,0,1,-1
Mazino,KRÜ,Map_1_1Corrode,Attack,Viper,0.65,164,6,10,5,-4,67%,88,31%,0,1,-1
eeiu,100T,Map_1_1Corrode,Defend,Sova,1.42,306,13,7,3,+6,75%,217,42%,1,1,0
Cryocells,100T,Map_1_1Corrode,Defend,Chamber,1.26,179,8,4,1,+4,92%,112,19%,4,0,+4
Kess,100T,Map_1_1Corrode,Defend,Fade,1.12,191,8,6,3,+2,75%,111,28%,1,0,+1
Asuna,100T,Map_1_1Corrode,Defend,Yoru,1.30,288,12,8,6,+4,92%,181,23%,3,1,+2
zander,100T,Map_1_1Corrode,Defend,Omen,0.69,140,5,9,8,-4,67%,91,29%,0,1,-1
Dantedeu5,KRÜ,Map_1_1Corrode,Defend,Neon,0.28,120,1,5,1,-4,40%,93,50%,0,1,-1
keznit,KRÜ,Map_1_1Corrode,Defend,Omen,0.44,188,2,5,2,-3,40%,142,40%,0,2,-2
Shyy,KRÜ,Map_1_1Corrode,Defend,Vyse,0.70,243,3,5,1,-2,80%,163,11%,0,0,0
Melser,KRÜ,Map_1_1Corrode,Defend,Fade,0.19,52,1,5,0,-4,20%,31,100%,1,1,0
Mazino,KRÜ,Map_1_1Corrode,Defend,Viper,0.03,11,0,5,1,-5,40%,6,0%,0,0,0
