Player,Team,Map,Side,Agents,R2.0,ACS,K,D,A,K/D,KAST,ADR,HS%,FK,FD,FK/FD
Rb,TEC,Map_2_2Fracture,All,Tejo,1.20,171,21,13,8,+8,77%,114,25%,0,1,-1
Abo,TEC,Map_2_2Fracture,All,Cypher,1.09,254,24,14,6,+10,77%,163,26%,4,3,+1
TvirusLuke,TEC,Map_2_2Fracture,All,Raze,0.83,170,15,16,6,-1,59%,104,24%,7,4,+3
Coco,TEC,Map_2_2Fracture,All,Breach,0.71,204,14,13,8,+1,77%,136,15%,0,0,0
Haodong,TEC,Map_2_2Fracture,All,Brimstone,0.51,289,11,13,20,-2,82%,199,35%,1,2,-1
Flex1n,DRG,Map_2_2Fracture,All,Brimstone,1.07,309,23,17,15,+6,68%,189,23%,0,4,-4
vo0kashu,DRG,Map_2_2Fracture,All,Cypher,0.80,104,12,15,5,-3,73%,59,35%,2,4,-2
Cangshu,DRG,Map_2_2Fracture,All,Fade,0.65,166,13,16,11,-3,73%,108,24%,3,0,+3
SpiritZ1,DRG,Map_2_2Fracture,All,Yoru,0.65,189,13,18,4,-5,73%,127,25%,5,3,+2
Nicc,DRG,Map_2_2Fracture,All,Breach,0.23,152,8,19,8,-11,64%,97,28%,0,1,-1
Rb,TEC,Map_2_2Fracture,Attack,Tejo,1.22,0,11,5,4,+6,80%,0,23%,0,1,-1
Abo,TEC,Map_2_2Fracture,Attack,Cypher,1.31,0,16,6,2,+10,90%,0,40%,3,0,+3
TvirusLuke,TEC,Map_2_2Fracture,Attack,Raze,0.77,0,9,7,4,+2,80%,0,27%,4,1,+3
Coco,TEC,Map_2_2Fracture,Attack,Breach,0.83,0,7,4,1,+3,70%,0,36%,0,0,0
Haodong,TEC,Map_2_2Fracture,Attack,Brimstone,0.82,0,3,5,12,-2,100%,0,17%,0,1,-1
Flex1n,DRG,Map_2_2Fracture,Attack,Brimstone,1.18,0,14,7,10,+7,67%,0,28%,0,3,-3
vo0kashu,DRG,Map_2_2Fracture,Attack,Cypher,1.07,0,11,7,2,+4,92%,0,24%,2,1,+1
Cangshu,DRG,Map_2_2Fracture,Attack,Fade,0.89,0,8,7,9,+1,83%,0,23%,2,0,+2
SpiritZ1,DRG,Map_2_2Fracture,Attack,Yoru,0.49,0,5,9,3,-4,75%,0,9%,3,1,+2
Nicc,DRG,Map_2_2Fracture,Attack,Breach,0.44,0,4,9,5,-5,67%,0,27%,0,0,0
Rb,TEC,Map_2_2Fracture,Defend,Tejo,1.17,,10,8,4,+2,75%,,30%,0,0,0
Abo,TEC,Map_2_2Fracture,Defend,Cypher,0.90,,8,8,4,0,67%,,28%,1,3,-2
TvirusLuke,TEC,Map_2_2Fracture,Defend,Raze,0.89,,6,9,2,-3,42%,,0%,3,3,0
Coco,TEC,Map_2_2Fracture,Defend,Breach,0.61,,7,9,7,-2,83%,,19%,0,0,0
Haodong,TEC,Map_2_2Fracture,Defend,Brimstone,0.25,,8,8,8,0,67%,,32%,1,1,0
Flex1n,DRG,Map_2_2Fracture,Defend,Brimstone,0.94,,9,10,5,-1,70%,,18%,0,1,-1
vo0kashu,DRG,Map_2_2Fracture,Defend,Cypher,0.47,,1,8,3,-7,50%,,25%,0,3,-3
Cangshu,DRG,Map_2_2Fracture,Defend,Fade,0.36,,5,9,2,-4,60%,,29%,1,0,+1
SpiritZ1,DRG,Map_2_2Fracture,Defend,Yoru,0.84,,8,9,1,-1,70%,,57%,2,2,0
Nicc,DRG,Map_2_2Fracture,Defend,Breach,0.03,,4,10,3,-6,60%,,44%,0,1,-1
