,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
Boo TH,,,,,,,,,,,27,2,0
RieNs TH,,2 Round 3 Shao ANGE1 Round 10 alexiiik Ruxic,,,,,,,,,46,1,0
MiniBoo TH,,,,,1 Round 9 ANGE1 alexiiik ANGE1 Ruxic Shao,,,,,,45,0,0
Wo0t TH,,3 Round 4 alexiiik Shao Round 10 Shao hiro Round 16 ANGE1 Shao,,,,,,,1 Round 4 alexiiik Ruxic ANGE1 Shao,,65,0,1
benjyfishy TH,,2 Round 3 alexiiik Ruxic Round 5 alexiiik Shao,1 Round 1 alexiiik ANGE1 Ruxic,,,,,,,,53,0,0
ANGE1 NAVI,,3 Round 2 benjyfishy Boo Round 11 Wo0t Boo Round 13 Boo RieNs,,,,,,,,,61,3,0
Shao NAVI,,2 Round 2 RieNs MiniBoo Round 6 benjyfishy MiniBoo,1 Round 15 MiniBoo benjyfishy Boo,,,,,1 Round 15 Boo MiniBoo benjyfishy,,,58,6,1
Ruxic NAVI,,7 Round 1 MiniBoo RieNs Round 3 Wo0t RieNs Round 4 Boo Wo0t Round 5 benjyfishy RieNs Round 7 MiniBoo Wo0t Round 8 Wo0t benjyfishy Round 15 Wo0t RieNs,,,,1 Round 5 RieNs,,,,,78,1,0
alexiiik NAVI,,4 Round 3 MiniBoo Boo Round 6 Wo0t RieNs Round 7 benjyfishy RieNs Round 12 MiniBoo benjyfishy,,,,,,,,,56,0,0
hiro NAVI,,6 Round 1 Boo benjyfishy Round 5 MiniBoo Boo Round 9 MiniBoo Boo Round 10 benjyfishy MiniBoo Round 14 Wo0t Boo Round 16 benjyfishy Wo0t,1 Round 13 MiniBoo Wo0t benjyfishy,,,2 Round 3 benjyfishy Round 13 benjyfishy,,,,,74,0,2
