,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
Jinggg PRX,,2 Round 11 MiniBoo RieNs Round 20 benjyfishy RieNs,1 Round 13 MiniBoo RieNs benjyfishy,,,,,,,,35,1,0
f0rsakeN PRX,,3 Round 12 Wo0t Boo Round 14 Wo0t RieNs Round 20 MiniBoo Boo,1 Round 7 MiniBoo benjyfishy RieNs,,1 Round 22 MiniBoo RieNs Boo benjyfishy Wo0t,,,,,,43,3,0
d4v41 PRX,,4 Round 11 Wo0t Boo Round 19 MiniBoo Wo0t Round 23 Boo benjyfishy Round 24 RieNs MiniBoo,2 Round 9 Wo0t Boo RieNs Round 16 Wo0t RieNs benjyfishy,,,,1 Round 16 RieNs benjyfishy,,,,77,0,0
PatMen PRX,,2 Round 8 benjyfishy MiniBoo Round 24 Wo0t Boo,1 Round 6 RieNs Boo Wo0t,,,1 Round 24 Boo,,,,,46,5,1
something PRX,,3 Round 9 benjyfishy MiniBoo Round 10 RieNs benjyfishy Round 19 RieNs benjyfishy,1 Round 14 MiniBoo benjyfishy Boo,1 Round 17 MiniBoo Wo0t benjyfishy RieNs,,,,,,,59,1,0
Boo TH,,3 Round 11 f0rsakeN Jinggg Round 15 d4v41 Jinggg Round 24 f0rsakeN Jinggg,,,,,,,,,53,4,1
RieNs TH,,3 Round 4 d4v41 PatMen Round 18 something d4v41 Round 21 something f0rsakeN,1 Round 22 PatMen something d4v41,,,,,,,,64,3,0
MiniBoo TH,,4 Round 1 d4v41 Jinggg Round 2 f0rsakeN PatMen Round 3 Jinggg f0rsakeN Round 12 f0rsakeN PatMen,,,,,,,,,39,0,0
Wo0t TH,,3 Round 2 Jinggg something Round 8 something d4v41 Round 21 d4v41 Jinggg,2 Round 10 f0rsakeN d4v41 something Round 15 f0rsakeN PatMen something,1 Round 18 f0rsakeN something PatMen Jinggg,,,1 Round 18 Jinggg PatMen,,,,69,0,1
benjyfishy TH,,1 Round 16 Jinggg PatMen,,,,,,,,,29,2,0
