,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
Jinggg PRX,,1 Round 9 RieNs Boo,2 Round 13 MiniBoo RieNs Wo0t Round 17 Boo RieNs MiniBoo,,,,1 Round 13 RieNs Wo0t,,,,40,0,1
f0rsakeN PRX,,1 Round 11 MiniBoo benjyfishy,1 Round 16 Boo Wo0t RieNs,1 Round 15 Wo0t MiniBoo benjyfishy RieNs,,1 Round 15 RieNs,,,,,58,1,1
d4v41 PRX,,5 Round 3 Boo benjyfishy Round 4 Boo MiniBoo Round 6 Boo Wo0t Round 11 Wo0t RieNs Round 13 Boo benjyfishy,1 Round 10 MiniBoo Wo0t RieNs,,,,,,,,87,0,0
PatMen PRX,,3 Round 6 RieNs benjyfishy Round 12 RieNs Boo Round 16 MiniBoo benjyfishy,1 Round 7 Wo0t RieNs MiniBoo,,,,,,,,85,8,0
something PRX,,3 Round 12 benjyfishy MiniBoo Round 14 RieNs benjyfishy Round 17 Wo0t benjyfishy,1 Round 8 MiniBoo Boo RieNs,,,,,,,,51,0,1
Boo TH,,2 Round 7 d4v41 f0rsakeN Round 10 Jinggg something,,,,,,,,,47,1,0
RieNs TH,,3 Round 1 Jinggg d4v41 Round 8 PatMen f0rsakeN Round 12 Jinggg d4v41,1 Round 13 something PatMen f0rsakeN,,,,,,,,56,1,1
MiniBoo TH,,1 Round 6 Jinggg something,1 Round 4 something Jinggg PatMen,,,,,,,,57,0,0
Wo0t TH,,3 Round 1 PatMen something Round 2 Jinggg PatMen Round 5 f0rsakeN something,,,,1 Round 2 PatMen,,,,,38,0,0
benjyfishy TH,,2 Round 5 Jinggg d4v41 Round 15 something Jinggg,1 Round 14 d4v41 Jinggg PatMen,,,,,,,,57,1,1
