Map,Round Number,Score,Winning Team,Winning Side,Win Method
2Corrode,1,"""0-1""",DFM,Attackers,Elimination
2Corrode,2,"""0-2""",DFM,Attackers,Elimination
2Corrode,3,"""0-3""",DFM,Attackers,Spike Detonation
2Corrode,4,"""0-4""",DFM,Attackers,Spike Detonation
2Corrode,5,"""0-5""",DFM,Attackers,Elimination
2Corrode,6,"""0-6""",DFM,Attackers,Spike Detonation
2Corrode,7,"""0-7""",DFM,Attackers,Elimination
2Corrode,8,"""0-8""",DFM,Attackers,Elimination
2Corrode,9,"""0-9""",DFM,Attackers,Elimination
2Corrode,10,"""0-10""",DFM,Attackers,Elimination
2Corrode,11,"""1-10""",BME,Defenders,Elimination
2Corrode,12,"""1-11""",DFM,Attackers,Elimination
2Corrode,13,"""1-12""",BME,Defenders,Elimination
2Corrode,14,"""2-12""",DFM,Attackers,Elimination
2Corrode,15,"""2-13""",BME,Defenders,Defuse
2Corrode,16,"""""",,,
2Corrode,17,"""""",,,
2Corrode,18,"""""",,,
2Corrode,19,"""""",,,
2Corrode,20,"""""",,,
2Corrode,21,"""""",,,
2Corrode,22,"""""",,,
2Corrode,23,"""""",,,
2Corrode,24,"""""",,,
